@relation Ribosome_biogenesis
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute class {1,2,3,4,5 }
@data
0.003752,0.000122,0.003863,0.000175,0.003505,0.000308,0.002210,0.000293,0.002800,0.000727,0.054824,1.710645,0.457496,1.508536,0.575314,9.924538,4.585510,2.174324,3.152502,0.728555,1.203563,-0.074176,0.467034,0.005458,0.004114,1
0.003882,0.000128,0.003968,0.000155,0.003495,0.000258,0.002261,0.000306,0.002837,0.000693,0.064132,1.733937,0.353767,1.405708,0.575946,9.404525,3.623690,2.060013,3.046228,0.746566,1.211734,-0.049179,0.380166,0.003251,0.003188,1
0.003325,0.000108,0.003422,0.000165,0.003619,0.000295,0.002487,0.000297,0.002948,0.000647,0.047038,2.126087,0.451979,1.756676,0.541584,9.526087,5.581493,2.263723,3.321786,0.885285,1.293862,-0.080942,0.499490,0.001989,0.003142,2
0.003228,0.000105,0.003314,0.000155,0.003361,0.000257,0.002369,0.000316,0.002743,0.000578,0.049875,2.269633,0.328320,1.593756,0.526248,8.934555,4.471284,2.161828,3.264056,0.916654,1.316477,-0.043864,0.371688,0.003610,0.003542,2
0.003406,0.000123,0.003516,0.000190,0.003484,0.000218,0.002528,0.000343,0.002884,0.000565,0.056385,1.758713,0.446077,1.456912,0.581799,8.836461,4.555025,2.163836,3.148358,0.781813,1.232563,-0.077016,0.476751,0.000598,0.003626,2
0.003364,0.000133,0.003496,0.000205,0.003364,0.000221,0.002447,0.000300,0.002826,0.000538,0.045288,2.112135,0.463926,1.916794,0.536392,10.138249,5.761225,2.276395,3.337307,0.854705,1.283419,-0.077450,0.487261,0.002464,0.001270,2
0.003318,0.000120,0.003461,0.000208,0.003870,0.000729,0.002550,0.000279,0.003215,0.000881,0.056697,1.101573,0.733506,1.932818,0.645559,9.799405,7.097883,2.364110,3.116915,0.501985,1.033947,-0.221783,0.738823,0.001846,0.002921,2
0.003374,0.000125,0.003528,0.000255,0.003429,0.000262,0.002307,0.000289,0.002712,0.000621,0.049422,1.445106,0.645894,2.003706,0.599690,9.045106,6.712008,2.347272,3.240005,0.622033,1.135825,-0.163376,0.663198,0.003562,0.003287,2
0.003675,0.000136,0.003810,0.000229,0.003916,0.000258,0.002711,0.000399,0.003153,0.000695,0.049128,1.826042,0.537192,1.791292,0.572969,9.230208,5.991796,2.300905,3.292600,0.798775,1.242436,-0.110212,0.570108,0.005401,0.003308,2
0.003733,0.000126,0.003914,0.000234,0.004645,0.000479,0.002878,0.000405,0.003812,0.001014,0.044400,1.591338,0.647426,2.285229,0.581651,9.309273,7.432946,2.389085,3.330641,0.666494,1.170592,-0.159621,0.663468,0.007039,0.001833,2
0.003502,0.000117,0.003630,0.000219,0.003800,0.000369,0.002500,0.000340,0.002963,0.000733,0.048309,1.634578,0.602141,1.811284,0.582942,9.447937,6.457506,2.329348,3.260249,0.700260,1.188230,-0.131538,0.614513,0.002196,0.002249,2
0.003456,0.000103,0.003552,0.000162,0.003256,0.000203,0.002290,0.000283,0.002668,0.000547,0.046117,2.209202,0.396953,1.752414,0.531931,9.202732,5.107714,2.224682,3.329532,0.900966,1.305486,-0.058097,0.427376,0.005159,0.003432,2
0.003671,0.000125,0.003768,0.000157,0.004607,0.000520,0.002807,0.000391,0.003704,0.001038,0.068897,1.552381,0.417812,1.397084,0.590592,8.899160,3.748935,2.069824,2.985480,0.669729,1.164316,-0.071561,0.449379,0.002987,0.000716,1
0.003244,0.000119,0.003362,0.000184,0.003234,0.000235,0.002365,0.000267,0.002737,0.000511,0.046107,2.023174,0.507603,1.862706,0.541972,9.378511,6.122881,2.306620,3.343230,0.821502,1.261328,-0.096151,0.540488,0.003738,0.001915,2
0.003364,0.000133,0.003496,0.000205,0.003364,0.000221,0.002447,0.000300,0.002826,0.000538,0.045288,2.112135,0.463926,1.916794,0.536392,10.138249,5.761225,2.276395,3.337307,0.854705,1.283419,-0.077450,0.487261,0.002464,0.001270,2
0.003472,0.000151,0.003603,0.000232,0.003586,0.000282,0.002409,0.000344,0.002845,0.000669,0.050399,1.651368,0.596966,1.799503,0.585323,10.327449,6.423227,2.322121,3.250097,0.720731,1.197661,-0.135054,0.619400,0.004096,0.001646,2
0.003575,0.000134,0.003756,0.000250,0.004293,0.000410,0.002618,0.000398,0.003371,0.000946,0.055310,1.474539,0.563742,1.669090,0.598426,9.056338,5.283933,2.230213,3.134592,0.638395,1.147402,-0.123015,0.581230,0.001024,0.000325,2
0.005056,0.000534,0.005002,0.000448,0.003725,0.000290,0.002533,0.000369,0.003154,0.000701,0.117162,0.698856,0.868049,1.351857,0.739009,6.100381,6.665908,2.207969,2.527239,0.394747,0.899021,-0.392415,0.857063,0.003910,0.004670,1
0.004333,0.000688,0.004692,0.000763,0.003819,0.001342,0.002211,0.000235,0.002868,0.001210,0.101811,0.871053,0.711708,1.501577,0.695526,8.573684,5.168255,2.138984,2.756022,0.445125,0.964264,-0.232352,0.720049,0.005116,0.005444,5
0.003166,0.000147,0.003256,0.000179,0.002731,0.000154,0.002084,0.000207,0.002357,0.000378,0.060516,1.241879,0.627514,1.519483,0.628535,9.080626,5.343267,2.235631,3.048015,0.560584,1.078719,-0.155010,0.638530,0.001162,0.002554,1
0.003774,0.000334,0.003799,0.000275,0.002971,0.000266,0.001909,0.000238,0.002394,0.000598,0.091218,1.015977,0.655249,1.278845,0.657801,10.568609,4.705819,2.059589,2.761586,0.468878,1.004060,-0.194852,0.677744,0.001032,0.003205,1
0.004101,0.000575,0.004079,0.000525,0.003919,0.000596,0.002278,0.000375,0.003065,0.000981,0.130581,0.334559,0.919972,1.881510,0.837132,5.623424,7.778884,2.206972,2.425225,0.227495,0.649618,-0.503092,0.899682,0.002252,0.004694,1
0.003485,0.000178,0.003593,0.000203,0.003631,0.000467,0.002081,0.000288,0.002818,0.000882,0.055414,1.450805,0.598208,1.897211,0.599442,9.021467,5.697214,2.268125,3.157622,0.624950,1.138302,-0.138777,0.617292,0.002463,0.001311,1
0.002530,0.000080,0.002600,0.000112,0.002330,0.000120,0.001790,0.000212,0.002032,0.000327,0.057942,2.232385,0.264521,1.478235,0.528586,8.717686,3.835837,2.087263,3.188452,0.901769,1.306616,-0.027977,0.295156,0.001481,0.004170,2
0.002769,0.000112,0.002839,0.000134,0.002371,0.000129,0.001868,0.000186,0.002076,0.000304,0.064506,1.899107,0.257530,1.238577,0.556485,9.543878,3.212867,1.991635,3.024980,0.792354,1.243632,-0.031244,0.303915,0.002313,0.002609,2
0.004063,0.000192,0.004132,0.000194,0.003102,0.000303,0.002002,0.000229,0.002440,0.000613,0.059417,1.728045,0.468938,1.617136,0.582614,8.800283,4.778810,2.194228,3.160826,0.767312,1.214068,-0.087453,0.501506,0.002327,0.000116,1
0.002797,0.000230,0.003117,0.000400,0.003147,0.000342,0.001951,0.000298,0.002594,0.000693,0.063879,0.747027,0.826033,2.144196,0.708216,9.312793,7.840899,2.422763,2.993860,0.373937,0.895727,-0.326475,0.830349,0.001047,0.006584,2
0.002898,0.000196,0.003209,0.000354,0.004011,0.000571,0.002183,0.000312,0.003249,0.001039,0.063410,0.805796,0.809361,2.191702,0.696978,10.062670,7.585124,2.390784,2.991996,0.397046,0.923359,-0.297419,0.807988,0.000836,0.002598,2
0.003067,0.000194,0.003394,0.000400,0.003052,0.000265,0.002024,0.000252,0.002554,0.000587,0.071653,0.707171,0.811306,1.877001,0.713745,9.482072,6.788191,2.340951,2.886189,0.353202,0.870720,-0.310915,0.809123,0.002935,0.004080,2
0.002860,0.000260,0.003148,0.000378,0.003036,0.000285,0.001988,0.000308,0.002550,0.000613,0.063922,0.808828,0.826346,1.886270,0.694904,9.761117,7.897495,2.403955,2.969970,0.394996,0.922372,-0.310669,0.823936,0.001149,0.003301,2
0.002978,0.000227,0.003270,0.000383,0.003370,0.000400,0.002028,0.000256,0.002730,0.000766,0.070463,0.738942,0.815076,2.130109,0.709676,9.689968,6.958778,2.367784,2.901330,0.370456,0.891428,-0.310249,0.817121,0.001301,0.002442,2
0.002952,0.000170,0.003335,0.000438,0.003499,0.000403,0.002082,0.000297,0.002868,0.000809,0.058929,0.825345,0.828973,2.441092,0.693582,9.464663,8.818207,2.473380,3.088268,0.405113,0.932916,-0.319646,0.831963,0.002246,0.003262,2
0.002983,0.000163,0.003272,0.000329,0.002841,0.000190,0.002043,0.000251,0.002491,0.000465,0.056744,0.959796,0.783531,1.960857,0.664076,9.871461,7.677136,2.412934,3.086005,0.441820,0.977107,-0.264773,0.787599,0.003027,0.002303,2
0.003070,0.000193,0.003394,0.000372,0.002707,0.000203,0.001889,0.000256,0.002348,0.000478,0.065681,0.824136,0.788949,1.860002,0.691284,9.172769,6.945396,2.365284,2.981373,0.399185,0.927262,-0.280579,0.792394,0.003653,0.000976,2
0.003012,0.000174,0.003243,0.000313,0.002866,0.000220,0.001985,0.000261,0.002417,0.000515,0.056492,1.066217,0.753335,1.861153,0.649356,8.847946,7.307352,2.393628,3.112057,0.485407,1.020915,-0.236098,0.759553,0.002624,0.002182,2
0.003135,0.000191,0.003311,0.000263,0.003206,0.000401,0.001857,0.000228,0.002530,0.000764,0.061781,0.961977,0.740416,1.750362,0.670411,9.438991,6.403208,2.325996,3.022179,0.458383,0.988844,-0.229767,0.740967,0.005791,0.004265,1
0.003582,0.000300,0.003896,0.000539,0.003012,0.000524,0.001958,0.000173,0.002506,0.000671,0.083043,0.471361,0.916727,2.713764,0.780956,7.465159,10.689501,2.467542,2.807593,0.274550,0.744495,-0.477031,0.910825,0.001788,0.004584,2
0.004286,0.000187,0.004675,0.000452,0.003662,0.000402,0.002122,0.000282,0.002970,0.000860,0.076574,0.637006,0.815676,1.689521,0.732688,8.289453,6.263770,2.305860,2.803458,0.332646,0.839884,-0.324698,0.815735,0.001703,0.004071,2
0.003556,0.000132,0.003666,0.000225,0.003281,0.000298,0.002056,0.000298,0.002605,0.000694,0.077127,1.068743,0.727595,1.982545,0.654334,6.555229,6.774564,2.248833,2.958906,0.500500,1.019224,-0.211281,0.710560,0.002106,0.007273,2
0.003363,0.000142,0.003449,0.000187,0.003208,0.000263,0.002123,0.000333,0.002656,0.000636,0.058668,1.173042,0.692295,1.952346,0.644187,8.239223,6.400575,2.325790,3.103044,0.551941,1.068868,-0.196794,0.703737,0.002109,0.004164,2
0.003991,0.000226,0.004019,0.000217,0.002774,0.000183,0.001888,0.000245,0.002272,0.000501,0.076458,1.237967,0.656225,1.814743,0.635615,7.508383,5.961125,2.194193,2.987939,0.577206,1.087487,-0.161454,0.639627,0.004511,0.005322,1
0.003976,0.000236,0.003977,0.000211,0.002525,0.000159,0.001773,0.000223,0.002073,0.000427,0.062785,1.316147,0.587881,1.631592,0.618437,8.063772,5.056991,2.205241,3.051194,0.585435,1.105448,-0.141958,0.612307,0.003277,0.003799,1
0.003938,0.000230,0.003933,0.000200,0.002519,0.000187,0.001735,0.000187,0.002059,0.000438,0.066010,1.484464,0.512499,1.512218,0.596878,7.691186,4.600258,2.150132,3.051361,0.640210,1.148373,-0.100029,0.524294,0.006541,0.003580,1
0.003465,0.000291,0.003545,0.000265,0.003287,0.000375,0.001898,0.000263,0.002513,0.000776,0.059987,1.181868,0.698241,1.968765,0.635802,8.452198,6.610352,2.317561,3.104166,0.535699,1.063663,-0.194587,0.700024,0.003971,0.003433,1
0.003480,0.000363,0.003556,0.000301,0.003103,0.000347,0.001883,0.000237,0.002502,0.000694,0.077361,0.941690,0.715852,1.483475,0.671855,9.571625,5.507496,2.233016,2.903582,0.446275,0.978128,-0.218499,0.719501,0.001357,0.002613,1
0.003338,0.000167,0.003500,0.000260,0.003261,0.000289,0.002008,0.000277,0.002586,0.000701,0.063018,1.130479,0.690815,1.705251,0.643325,8.223678,6.128306,2.290262,3.047248,0.517591,1.048616,-0.188786,0.691997,0.002944,0.002208,2
0.003055,0.000142,0.003175,0.000220,0.002682,0.000222,0.001761,0.000221,0.002119,0.000512,0.054158,1.411229,0.669787,2.246056,0.606355,8.622155,7.072711,2.355847,3.209976,0.617805,1.129842,-0.171816,0.678837,0.004479,0.003079,2
0.003366,0.000145,0.003521,0.000257,0.003188,0.000317,0.001916,0.000267,0.002487,0.000712,0.054086,1.193878,0.728848,2.162353,0.630744,7.620408,7.604890,2.385118,3.178689,0.530816,1.058586,-0.213694,0.731301,0.003454,0.002310,2
0.002996,0.000119,0.003133,0.000202,0.003102,0.000291,0.001910,0.000288,0.002481,0.000676,0.069421,1.049475,0.651481,1.459556,0.661129,9.009194,4.960949,2.208203,2.947185,0.502626,1.028101,-0.173139,0.656728,0.002067,0.000840,1
0.003194,0.000167,0.003319,0.000221,0.003288,0.000357,0.001931,0.000277,0.002551,0.000763,0.062819,1.133898,0.670340,1.787661,0.640319,9.481334,5.721030,2.274445,3.038606,0.512241,1.044600,-0.185068,0.683427,0.001812,0.002431,1
0.003412,0.000382,0.003528,0.000334,0.003171,0.000318,0.001903,0.000293,0.002536,0.000721,0.082892,0.856822,0.749913,1.696789,0.691095,8.424147,5.926473,2.234238,2.861470,0.424463,0.949269,-0.246902,0.744858,0.004489,0.003130,1
0.002941,0.000139,0.003064,0.000208,0.002917,0.000214,0.001916,0.000250,0.002356,0.000561,0.055135,1.233172,0.689826,1.990781,0.632697,8.247711,6.716237,2.355991,3.163734,0.564951,1.085259,-0.192490,0.700758,0.001398,0.004795,2
0.003492,0.000182,0.003537,0.000197,0.002622,0.000202,0.001804,0.000212,0.002135,0.000462,0.081408,1.043018,0.665439,1.560274,0.663822,7.588857,5.187097,2.165592,2.875192,0.504068,1.024518,-0.180379,0.659256,0.001569,0.003996,1
0.002926,0.000102,0.003032,0.000181,0.002752,0.000209,0.001804,0.000223,0.002228,0.000530,0.053131,1.381230,0.692693,2.283749,0.609329,8.255037,7.596144,2.360313,3.223880,0.605598,1.117703,-0.182022,0.690880,0.001599,0.003101,2
0.002717,0.000087,0.002690,0.000087,0.003020,0.000265,0.001895,0.000267,0.002363,0.000629,0.058950,2.272152,0.161163,1.348870,0.529460,7.681013,3.145083,1.988399,3.100980,0.930660,1.316207,-0.016377,0.223589,0.002058,0.001603,1
0.003252,0.000173,0.003451,0.000277,0.002692,0.000154,0.002045,0.000241,0.002368,0.000390,0.078501,0.869671,0.724529,1.605117,0.684351,8.011143,5.439314,2.229346,2.872691,0.419393,0.949338,-0.227103,0.723636,0.006236,0.003952,2
0.002962,0.000297,0.003102,0.000318,0.003337,0.000576,0.002164,0.000243,0.002647,0.000727,0.065675,0.938950,0.775654,1.940107,0.673382,9.796093,7.300302,2.356957,3.026791,0.447753,0.978364,-0.259511,0.774876,0.002054,0.003205,5
0.002939,0.000378,0.003109,0.000462,0.003476,0.001363,0.001883,0.000228,0.002404,0.001123,0.064940,1.033003,0.837656,2.934353,0.649835,9.145214,9.446459,2.424162,2.981571,0.461807,0.999960,-0.339379,0.847345,0.002216,0.005194,5
0.003127,0.000423,0.003256,0.000444,0.003800,0.001243,0.001975,0.000270,0.002481,0.001105,0.068210,1.300158,0.681080,2.021972,0.611309,11.464455,6.150790,2.215777,2.987185,0.553422,1.081695,-0.191080,0.691441,0.002193,0.000695,5
0.003513,0.000171,0.003647,0.000216,0.003035,0.000259,0.001974,0.000227,0.002550,0.000596,0.071992,1.127173,0.648436,1.463946,0.649201,9.069865,5.215016,2.226310,2.986627,0.530608,1.053870,-0.167677,0.655515,0.001240,0.003396,1
0.002966,0.000161,0.003119,0.000230,0.003024,0.000178,0.002191,0.000343,0.002560,0.000512,0.066528,1.385755,0.510059,1.273573,0.611578,10.019041,4.223192,2.117071,2.975810,0.614876,1.126616,-0.106192,0.538708,0.001803,0.001634,2
0.003117,0.000204,0.003435,0.000386,0.003482,0.000398,0.002148,0.000328,0.002890,0.000781,0.055240,0.979499,0.784602,2.305616,0.662868,8.973424,8.107874,2.444992,3.132456,0.454782,0.979222,-0.273681,0.794197,0.004326,0.003045,2
0.002921,0.000158,0.003147,0.000349,0.003163,0.000301,0.002012,0.000295,0.002465,0.000651,0.052846,1.095777,0.759809,2.044223,0.643062,9.088235,7.860239,2.415332,3.153896,0.491229,1.027734,-0.238069,0.764301,0.003607,0.004113,2
0.003602,0.000275,0.003516,0.000249,0.003741,0.000272,0.002771,0.000460,0.003190,0.000636,0.116872,1.051502,0.535063,1.316863,0.659657,7.060086,3.279651,1.870692,2.557640,0.500212,1.028278,-0.128516,0.557380,0.003830,0.001590,4
0.002999,0.000212,0.002968,0.000188,0.003816,0.000680,0.002257,0.000387,0.003080,0.000979,0.125466,0.673579,0.734228,1.064857,0.724214,5.838796,4.164649,1.949688,2.443539,0.346502,0.859235,-0.233565,0.698622,0.002812,0.001726,4
0.003048,0.000244,0.003053,0.000206,0.003349,0.000338,0.002208,0.000287,0.002820,0.000670,0.097769,0.769410,0.792429,1.958600,0.712189,6.665373,6.351534,2.174052,2.739760,0.399844,0.919689,-0.277428,0.772421,0.001212,0.000949,4
0.003125,0.000242,0.003087,0.000215,0.003362,0.000269,0.002363,0.000390,0.002787,0.000617,0.080241,1.023915,0.736364,1.925504,0.658105,6.345438,5.666323,2.201184,2.831417,0.475607,1.007083,-0.227686,0.732132,0.004026,0.000971,4
0.003147,0.000318,0.003133,0.000268,0.003530,0.000299,0.002195,0.000353,0.002777,0.000756,0.144320,0.643001,0.778685,1.458041,0.732351,4.759544,5.167231,1.925726,2.405872,0.336917,0.845117,-0.263568,0.720432,0.003095,0.004293,4
0.003602,0.000275,0.003516,0.000249,0.003741,0.000272,0.002771,0.000460,0.003190,0.000636,0.116872,1.051502,0.535063,1.316863,0.659657,7.060086,3.279651,1.870692,2.557640,0.500212,1.028278,-0.128516,0.557380,0.003830,0.001590,4
0.004034,0.000272,0.004173,0.000282,0.003328,0.000372,0.002010,0.000315,0.002579,0.000757,0.047881,2.159091,0.420927,1.844992,0.533968,9.547203,5.265254,2.227457,3.317970,0.875703,1.288856,-0.068603,0.458636,0.001304,0.005358,1
0.003375,0.000218,0.003279,0.000211,0.003282,0.000287,0.002322,0.000332,0.002859,0.000586,0.118658,0.870897,0.717214,1.683935,0.686214,5.661561,4.452928,1.975286,2.510896,0.424506,0.953355,-0.220253,0.698392,0.002491,0.004490,4
0.002909,0.000231,0.002883,0.000198,0.003005,0.000188,0.002272,0.000357,0.002553,0.000477,0.091843,1.368421,0.546866,1.697078,0.618376,6.294737,4.186814,2.026117,2.811423,0.623379,1.124920,-0.117677,0.558825,0.004377,0.002472,4
0.003181,0.000235,0.003124,0.000203,0.004055,0.000377,0.002509,0.000412,0.003272,0.000892,0.129671,0.809146,0.631730,0.840047,0.700061,5.657927,3.375059,1.847890,2.416196,0.406231,0.930354,-0.174823,0.620575,0.001709,0.001556,4
0.003273,0.000274,0.003218,0.000246,0.003665,0.000260,0.002471,0.000410,0.003068,0.000706,0.130285,0.842787,0.769112,1.838224,0.705030,5.144883,4.893312,2.020200,2.477492,0.443444,0.954740,-0.261785,0.745427,0.005628,0.003742,4
0.003247,0.000273,0.003168,0.000234,0.005139,0.000590,0.003428,0.000697,0.004397,0.001104,0.136054,0.698334,0.747677,1.157948,0.725601,5.592844,4.660874,1.938499,2.449372,0.369180,0.883308,-0.252862,0.718294,0.002181,0.002731,4
0.002960,0.000242,0.002934,0.000202,0.003877,0.000320,0.002554,0.000394,0.003202,0.000773,0.091313,1.005711,0.671412,1.114599,0.666091,6.924492,4.531735,2.086605,2.734474,0.481557,1.008884,-0.186250,0.668413,0.005112,0.000929,4
0.003388,0.000243,0.003278,0.000209,0.003717,0.000398,0.002527,0.000289,0.003219,0.000712,0.099859,1.278846,0.400017,1.226021,0.635803,5.657692,2.907825,1.866028,2.661259,0.607707,1.106261,-0.074183,0.439183,0.000988,0.000514,4
0.003055,0.000301,0.003005,0.000260,0.003431,0.000331,0.002384,0.000309,0.002883,0.000632,0.072664,0.775333,0.827482,2.112246,0.711697,7.730747,8.024202,2.378506,2.948972,0.403565,0.923463,-0.313645,0.818578,0.001335,0.002514,4
0.003982,0.000132,0.003995,0.000120,0.003618,0.000447,0.002168,0.000282,0.002802,0.000826,0.047422,2.804654,0.160573,1.679780,0.486612,8.021862,3.876109,2.088406,3.312244,1.082230,1.393611,-0.016085,0.228862,0.005135,0.000858,1
0.002768,0.000302,0.002718,0.000259,0.003172,0.000250,0.002183,0.000335,0.002624,0.000590,0.084187,0.701183,0.811632,1.903250,0.714201,6.939349,6.733008,2.273431,2.808914,0.349303,0.865518,-0.304115,0.798678,0.006899,0.001236,4
0.002562,0.000218,0.002495,0.000197,0.002989,0.000284,0.001902,0.000264,0.002412,0.000622,0.085698,1.022187,0.720413,1.910688,0.663158,6.726360,5.741286,2.167123,2.835936,0.486886,1.015966,-0.213433,0.711683,0.001895,0.001259,4
0.002829,0.000182,0.002795,0.000166,0.003541,0.000393,0.002022,0.000309,0.002703,0.000851,0.086518,0.964635,0.690988,1.475583,0.674298,7.384657,5.204052,2.163079,2.846813,0.469748,0.996508,-0.193425,0.679174,0.002099,0.003110,4
0.002785,0.000204,0.002711,0.000186,0.002970,0.000224,0.002024,0.000296,0.002448,0.000551,0.105869,1.064532,0.507217,1.182306,0.656380,6.794760,3.188832,1.916856,2.649565,0.501850,1.030798,-0.105636,0.512638,0.001202,0.002694,4
0.002855,0.000268,0.002810,0.000214,0.003554,0.000322,0.002342,0.000440,0.002938,0.000733,0.136450,0.640920,0.549858,0.745882,0.734021,6.399175,2.198561,1.788602,2.286041,0.338290,0.845744,-0.145690,0.555094,0.003424,0.004020,4
0.003416,0.000102,0.003414,0.000098,0.003355,0.000335,0.002119,0.000274,0.002716,0.000704,0.052977,2.370476,0.227890,1.541101,0.529448,9.479057,3.769692,2.079912,3.226464,0.995889,1.345542,-0.022332,0.265243,0.005186,0.001390,1
0.003461,0.000255,0.003386,0.000218,0.004574,0.000442,0.002762,0.000445,0.003640,0.001033,0.124079,0.818704,0.566622,0.996574,0.706008,6.815569,2.943519,1.884566,2.491345,0.426281,0.946061,-0.142092,0.564817,0.003709,0.005053,4
0.003469,0.000323,0.003391,0.000276,0.003914,0.000304,0.002738,0.000392,0.003273,0.000704,0.110440,1.021467,0.635757,0.801618,0.672682,5.425760,3.657726,1.970544,2.534691,0.509436,1.026431,-0.182597,0.653896,0.004814,0.002474,4
0.003486,0.000096,0.003533,0.000119,0.003508,0.000262,0.002348,0.000333,0.002823,0.000661,0.042912,2.292465,0.467107,2.222787,0.531353,8.794381,6.287223,2.318655,3.406414,0.956566,1.324739,-0.083424,0.508796,0.001154,0.003252,1
0.003034,0.000103,0.003102,0.000133,0.003386,0.000328,0.002159,0.000252,0.002755,0.000693,0.054161,1.628874,0.545514,1.780459,0.582204,8.613377,5.536493,2.243411,3.199888,0.694640,1.185429,-0.108336,0.554164,0.002353,0.002207,1
0.003272,0.000105,0.003357,0.000146,0.003471,0.000308,0.002208,0.000256,0.002845,0.000707,0.062757,1.313569,0.605052,1.638149,0.613603,8.063660,5.335707,2.201788,3.055300,0.569670,1.094310,-0.146801,0.620760,0.002001,0.004465,1
0.003412,0.000167,0.003489,0.000174,0.003582,0.000327,0.002252,0.000279,0.002911,0.000746,0.065080,1.213817,0.617141,1.652643,0.637984,8.037437,5.076561,2.220549,3.026505,0.565018,1.083015,-0.148579,0.624507,0.001873,0.003313,1
0.003307,0.000096,0.003341,0.000111,0.003034,0.000172,0.002203,0.000258,0.002563,0.000479,0.063906,1.559259,0.489797,1.486900,0.589216,7.727161,4.544077,2.140171,3.071923,0.669614,1.164859,-0.092344,0.509135,0.003698,0.001955,1
0.003019,0.000094,0.003070,0.000114,0.002777,0.000184,0.001999,0.000222,0.002346,0.000447,0.060766,1.760040,0.397331,1.450498,0.572398,8.154685,4.072255,2.106512,3.085443,0.751096,1.218166,-0.062482,0.425103,0.000814,0.001924,1
0.003155,0.000136,0.003209,0.000149,0.002865,0.000172,0.002088,0.000270,0.002417,0.000458,0.070782,1.228828,0.578876,1.422449,0.629656,8.226024,4.594455,2.156205,2.959411,0.553721,1.074853,-0.135006,0.592027,0.000810,0.004027,1
0.003123,0.000165,0.003181,0.000167,0.002824,0.000215,0.001965,0.000193,0.002351,0.000484,0.065855,1.232754,0.602282,1.540172,0.630477,7.351764,4.962097,2.200690,3.017659,0.558781,1.081671,-0.142098,0.608302,0.005856,0.003880,1
0.002721,0.000106,0.002824,0.000194,0.002590,0.000182,0.001959,0.000189,0.002239,0.000372,0.088236,0.874944,0.797940,2.042285,0.691693,7.330505,7.696037,2.262982,2.875550,0.439780,0.964552,-0.262872,0.768801,0.000729,0.003029,2
0.003114,0.000157,0.003204,0.000218,0.002734,0.000172,0.002114,0.000283,0.002328,0.000395,0.108068,0.991820,0.703603,1.715080,0.684771,6.376960,5.689531,2.129320,2.772215,0.514995,1.021472,-0.197388,0.678213,0.003463,0.000978,2
0.003062,0.000206,0.003376,0.000419,0.003293,0.000402,0.002086,0.000239,0.002727,0.000705,0.080105,0.729435,0.823391,2.137993,0.715064,7.468145,7.467534,2.357130,2.862079,0.373777,0.890751,-0.323411,0.822905,0.006350,0.000984,2
0.003102,0.000128,0.003290,0.000269,0.003295,0.000399,0.002100,0.000237,0.002712,0.000698,0.074150,1.000872,0.749197,2.010324,0.681174,7.682076,6.979169,2.317200,2.995831,0.514590,1.019023,-0.239659,0.747762,0.004492,0.003960,2
0.002771,0.000162,0.002880,0.000212,0.002765,0.000260,0.001942,0.000199,0.002303,0.000480,0.089103,0.844728,0.747443,1.589786,0.695264,6.591021,5.800199,2.192277,2.785617,0.423940,0.945785,-0.236664,0.729656,0.001365,0.001036,2
0.002819,0.000079,0.002907,0.000169,0.002420,0.000117,0.001950,0.000205,0.002164,0.000294,0.089604,0.967199,0.763384,2.008377,0.674170,6.425568,7.198202,2.183198,2.859116,0.471650,0.996201,-0.224399,0.719706,0.003155,0.000849,2
0.002848,0.000106,0.002963,0.000208,0.002492,0.000167,0.001839,0.000151,0.002142,0.000370,0.098505,0.834922,0.797981,2.041832,0.703683,6.231802,7.424171,2.204647,2.792738,0.434213,0.951717,-0.262955,0.756898,0.004443,0.001835,2
0.002848,0.000090,0.002940,0.000143,0.002379,0.000139,0.001853,0.000166,0.002103,0.000310,0.062158,1.438978,0.562170,1.689488,0.606854,8.568650,5.124769,2.219951,3.115725,0.639106,1.141348,-0.117272,0.569515,0.002303,0.001529,2
0.003082,0.000242,0.003128,0.000230,0.002662,0.000140,0.002089,0.000273,0.002270,0.000365,0.089253,1.052707,0.732218,1.933393,0.654642,5.568376,6.119969,2.122325,2.765950,0.489138,1.016810,-0.216783,0.706695,0.000017,0.001247,2
0.002808,0.000099,0.002940,0.000231,0.002598,0.000183,0.001902,0.000189,0.002223,0.000401,0.120982,0.791115,0.816351,2.080996,0.706903,5.988894,7.774332,2.095643,2.628863,0.406408,0.922329,-0.263661,0.747102,0.002158,0.001113,2
0.002905,0.000118,0.003032,0.000237,0.002521,0.000160,0.001884,0.000175,0.002181,0.000367,0.096141,0.762908,0.833543,2.253789,0.717125,6.800083,8.392086,2.242392,2.784660,0.404690,0.919671,-0.296369,0.790655,0.003081,0.004112,2
