@relation CecogClassifier-weka.filters.unsupervised.attribute.Remove-R144

@attribute ch_acd numeric
@attribute ch_area_ratio numeric
@attribute ch_cc numeric
@attribute ch_max_val_0 numeric
@attribute ch_max_val_1 numeric
@attribute ch_max_val_2 numeric
@attribute ch_mean_area numeric
@attribute ch_rugosity numeric
@attribute ch_thresh_cc numeric
@attribute ch_variance_area numeric
@attribute circularity numeric
@attribute dist_max numeric
@attribute dist_min numeric
@attribute dist_ratio numeric
@attribute dyn_distance_nb_max numeric
@attribute dyn_distance_radius_0 numeric
@attribute dyn_distance_radius_1 numeric
@attribute dyn_distance_radius_2 numeric
@attribute dyn_distance_radius_3 numeric
@attribute eccentricity numeric
@attribute ellip_axis_ratio numeric
@attribute ellip_major_axis numeric
@attribute ellip_minor_axis numeric
@attribute granu_close_area_1 numeric
@attribute granu_close_area_2 numeric
@attribute granu_close_area_3 numeric
@attribute granu_close_area_5 numeric
@attribute granu_close_area_7 numeric
@attribute granu_close_volume_1 numeric
@attribute granu_close_volume_2 numeric
@attribute granu_close_volume_3 numeric
@attribute granu_close_volume_5 numeric
@attribute granu_close_volume_7 numeric
@attribute granu_open_area_1 numeric
@attribute granu_open_area_2 numeric
@attribute granu_open_area_3 numeric
@attribute granu_open_area_5 numeric
@attribute granu_open_area_7 numeric
@attribute granu_open_volume_1 numeric
@attribute granu_open_volume_2 numeric
@attribute granu_open_volume_3 numeric
@attribute granu_open_volume_5 numeric
@attribute granu_open_volume_7 numeric
@attribute gyration_radius numeric
@attribute gyration_ratio numeric
@attribute h16_2ASM numeric
@attribute h16_2CON numeric
@attribute h16_2COR numeric
@attribute h16_2COV numeric
@attribute h16_2DAV numeric
@attribute h16_2ENT numeric
@attribute h16_2IDM numeric
@attribute h16_2PRO numeric
@attribute h16_2SAV numeric
@attribute h16_2SET numeric
@attribute h16_2SHA numeric
@attribute h16_2SVA numeric
@attribute h16_2VAR numeric
@attribute h16_2average numeric
@attribute h16_2variance numeric
@attribute h16_ASM numeric
@attribute h16_CON numeric
@attribute h16_COR numeric
@attribute h16_COV numeric
@attribute h16_DAV numeric
@attribute h16_ENT numeric
@attribute h16_IDM numeric
@attribute h16_PRO numeric
@attribute h16_SAV numeric
@attribute h16_SET numeric
@attribute h16_SHA numeric
@attribute h16_SVA numeric
@attribute h16_VAR numeric
@attribute h16_average numeric
@attribute h16_variance numeric
@attribute h1_2ASM numeric
@attribute h1_2CON numeric
@attribute h1_2COR numeric
@attribute h1_2COV numeric
@attribute h1_2DAV numeric
@attribute h1_2ENT numeric
@attribute h1_2IDM numeric
@attribute h1_2PRO numeric
@attribute h1_2SAV numeric
@attribute h1_2SET numeric
@attribute h1_2SHA numeric
@attribute h1_2SVA numeric
@attribute h1_2VAR numeric
@attribute h1_2average numeric
@attribute h1_2variance numeric
@attribute h1_ASM numeric
@attribute h1_CON numeric
@attribute h1_COR numeric
@attribute h1_COV numeric
@attribute h1_DAV numeric
@attribute h1_ENT numeric
@attribute h1_IDM numeric
@attribute h1_PRO numeric
@attribute h1_SAV numeric
@attribute h1_SET numeric
@attribute h1_SHA numeric
@attribute h1_SVA numeric
@attribute h1_VAR numeric
@attribute h1_average numeric
@attribute h1_variance numeric
@attribute h4_2ASM numeric
@attribute h4_2CON numeric
@attribute h4_2COR numeric
@attribute h4_2COV numeric
@attribute h4_2DAV numeric
@attribute h4_2ENT numeric
@attribute h4_2IDM numeric
@attribute h4_2PRO numeric
@attribute h4_2SAV numeric
@attribute h4_2SET numeric
@attribute h4_2SHA numeric
@attribute h4_2SVA numeric
@attribute h4_2VAR numeric
@attribute h4_2average numeric
@attribute h4_2variance numeric
@attribute h4_ASM numeric
@attribute h4_CON numeric
@attribute h4_COR numeric
@attribute h4_COV numeric
@attribute h4_DAV numeric
@attribute h4_ENT numeric
@attribute h4_IDM numeric
@attribute h4_PRO numeric
@attribute h4_SAV numeric
@attribute h4_SET numeric
@attribute h4_SHA numeric
@attribute h4_SVA numeric
@attribute h4_VAR numeric
@attribute h4_average numeric
@attribute h4_variance numeric
@attribute irregularity numeric
@attribute irregularity2 numeric
@attribute moment_I1 numeric
@attribute moment_I2 numeric
@attribute moment_I3 numeric
@attribute moment_I4 numeric
@attribute moment_I5 numeric
@attribute moment_I6 numeric
@attribute n2_avg numeric
@attribute n2_stddev numeric
@attribute n2_wavg numeric
@attribute n2_wdist numeric
@attribute n2_wiavg numeric
@attribute n_avg numeric
@attribute n_stddev numeric
@attribute n_wavg numeric
@attribute n_wdist numeric
@attribute n_wiavg numeric
@attribute perimeter numeric
@attribute princ_gyration_ratio numeric
@attribute princ_gyration_x numeric
@attribute princ_gyration_y numeric
@attribute roisize numeric
@attribute skewness_x numeric
@attribute skewness_y numeric
@attribute class {homogeneous,fine_speckled,coarse_speckled,centromere,nucleolar,cytoplasmatic}

@data
0.034531,0.988404,18,0.001823,0.001253,0.000911,5.111111,1,0,12.654321,1.294616,64.845971,42.720019,0.658792,1,50,0,0,0,0.13523,0.679905,0.684606,0.465467,0,0.000114,0,0.000114,0.00057,0.028658,0.019358,0.015619,0.019205,0.015676,0,0.000683,0,0.000456,0.000342,0.030748,0.021822,0.021755,0.023596,0.031861,0.413928,0.006383,0.017483,41.456562,0.066516,1.343495,4.949951,4.434059,0.217315,21398.4586,23.256592,3.118717,1158.73674,57.190454,12.297439,9.15332,12.297439,0.259818,0.447636,2.85165,0.14177,0.431575,1.436781,0.785818,1.718855,2.878128,1.164193,1.016118,0.604442,0.173424,1.223276,0.173424,0.051965,3.797947,0.045546,2.179297,1.285644,3.477138,0.574011,35261.3456,21.419748,2.947286,1196.76613,89.834192,21.939092,10.067052,21.939092,0.46012,0.095706,4.088354,0.16767,0.095706,0.993779,0.952147,1.829838,2.705277,0.982545,0.868903,0.869246,0.218773,1.304785,0.218773,0.033206,11.413643,0.058279,1.868837,2.439086,3.916077,0.388274,32191.2268,21.847943,3.060547,1270.37966,82.140143,18.135997,9.704428,18.135997,0.384275,0.190949,3.990241,0.157243,0.190768,1.178247,0.904634,1.750977,2.738838,1.100511,0.93085,0.795125,0.200333,1.274035,0.200333,0.237364,0.013379,0.171336,0.00397,0.000008,0,0,0,11.880396,2.572007,16388.7594,1504.23579,0.038688,88.205946,38.58011,110450.17,1504.23579,0.325675,430,0.679905,0.342303,0.232733,8779,0.02895,0.007518,nucleolar
0.034226,0.988271,9,0.002455,0.001228,0.000614,4.222222,0.996951,0,8.617284,1.323573,44.687806,31.827661,0.712223,1,41,0,0,0,0.055399,0.786732,0.637673,0.501678,0.000205,0.000614,0,0.000409,0,0.020593,0.013077,0.012233,0.016105,0.023284,0.000409,0.000409,0.000818,0.000614,0.001637,0.026948,0.019829,0.030056,0.041107,0.058215,0.405681,0.009078,0.012797,107.961641,0.125866,1.880139,7.23149,5.197167,0.255764,78756.4967,16.841808,3.401166,3200.62923,96.759989,9.034368,4.805159,9.034368,0.107733,5.7697,1.614335,0.320637,1.674993,2.898515,0.506606,228.468279,5.426108,2.102221,39.728284,5.299402,0.601374,1.875558,0.601374,0.048155,2.651075,0.024426,5.957697,0.972228,4.010179,0.645137,164558.575,15.639382,3.276083,4637.88729,188.173861,43.691852,7.333681,43.691852,0.252089,0.275214,0.421192,1.00031,0.254228,2.083076,0.874984,487.217807,5.128628,1.931607,56.579995,10.224215,2.437954,2.4372,2.437954,0.029637,25.572746,0.035693,4.962457,2.938115,4.676302,0.451049,154720.89,16.204822,3.354072,4699.81203,171.642677,32.917734,6.633354,32.917734,0.18501,1.537026,0.599421,0.812057,0.71796,2.555968,0.717311,450.701183,5.27204,2.080059,57.517364,9.219533,1.849086,2.27704,1.849086,0.147338,0.008741,0.164577,0.001501,0.000046,0.000001,0,0,20.608349,13.142395,13613.3528,804.336403,0.090257,63.164518,56.781446,37989.0698,804.336403,0.267999,328,0.786732,0.318837,0.250839,4887,0.041195,0.050101,nucleolar
0.047643,0.988614,11,0.002825,0.001304,0.000869,4,1,0,9.454545,1.264141,44.418465,31.016125,0.698271,1,38,0,0,0,0.05919,0.780151,0.639824,0.499159,0,0,0,0.000869,0.000435,0.025585,0.014204,0.012386,0.018444,0.013996,0,0.000217,0,0.001086,0.001738,0.027977,0.020468,0.016595,0.024645,0.030272,0.405751,0.009135,0.014796,61.506091,0.037177,1.66019,6.310867,4.522546,0.163022,31312.0131,27.330742,3.222908,1612.97265,66.953681,17.448491,10.509938,17.448491,0.360113,0.403831,0.710659,0.160959,0.396297,1.238877,0.802605,0.621516,3.480606,0.999978,0.387628,0.421927,0.248223,1.542154,0.248223,0.03972,6.2335,0.031941,2.549719,1.709595,3.653622,0.504666,47849.7807,25.269329,3.104404,1366.10189,118.571056,30.035346,11.779867,30.035346,0.417647,0.149695,2.753696,0.154077,0.149584,1.1003,0.925219,0.974197,3.329063,1.05129,-0.040745,0.788168,0.244942,1.589739,0.244942,0.023421,19.799503,0.036634,2.231013,3.377336,4.151016,0.300337,43225.8694,26.029217,3.278109,1620.85979,101.953369,25.268319,11.32594,25.268319,0.381559,0.249468,1.892671,0.155351,0.24722,1.206176,0.876615,0.765263,3.397563,1.082924,0.129616,0.641683,0.244704,1.575172,0.244704,0.175295,0.007619,0.164634,0.001604,0.000049,0.000001,0,0,13.631247,2.539804,9577.0113,757.910256,0.083361,102.581921,46.271225,64001.6801,757.910256,0.793917,304,0.780151,0.319912,0.24958,4602,0.025074,0.070301,nucleolar
0.044932,0.986216,11,0.003446,0.002298,0.001915,5.727273,0.996997,1,26.198347,1.299808,47.801674,31.890437,0.667141,1,41,0,0,0,0.089621,0.734309,0.659014,0.48392,0.000191,0,0,0.000191,0.000383,0.02132,0.013639,0.01688,0.032624,0.035208,0.000191,0.000191,0,0.000383,0.000191,0.028699,0.020663,0.035226,0.044852,0.053953,0.408802,0.008552,0.00669,88.20324,0.083946,2.700813,6.765255,5.620297,0.207359,83439.7341,16.353422,3.511617,3189.09926,98.728069,12.94792,4.794083,12.94792,0.088064,5.283753,1.186682,0.397817,1.631066,3.109067,0.494147,292.553172,5.814332,2.183476,45.609814,5.909861,0.832087,2.091633,0.832087,0.036691,2.500708,0.028585,5.648178,0.965542,4.163063,0.639331,138237.042,14.278881,3.402479,3897.67716,163.151802,37.599016,6.65684,37.599016,0.262918,0.269706,0.453578,0.899171,0.2454,2.097247,0.879731,486.947216,5.326273,1.950586,54.985712,9.676503,2.284287,2.540436,2.284287,0.020264,22.459249,0.043471,4.590857,2.824347,4.875201,0.424474,123461.989,14.867897,3.453536,3840.41367,147.372117,27.645109,6.021775,27.645109,0.194529,1.484135,0.662826,0.711751,0.701783,2.573758,0.721625,433.314728,5.47501,2.079055,54.685136,8.641951,1.698674,2.386613,1.698674,0.186189,0.014858,0.167119,0.002503,0.000002,0,0,0,21.561555,12.82424,15054.1066,874.143979,0.170225,56.687536,53.611983,33694.9146,874.143979,0.562741,333,0.734309,0.329507,0.24196,5223,0.008519,0.01247,nucleolar
0.082789,0.99321,8,0.001315,0.000789,0.000789,2.75,1,0,0.9375,1.207635,38.288379,30,0.783528,1,40,0,0,0,0.009181,0.908363,0.593708,0.539303,0,0,0,0,0,0.02204,0.014597,0.017832,0.030272,0.032429,0,0,0,0.001052,0.001841,0.02705,0.020777,0.042278,0.061622,0.07593,0.401041,0.010474,0.007646,124.622218,0.055454,3.516889,8.110279,5.633248,0.192161,144369.18,18.192028,3.624527,4850.68098,128.559443,17.728196,5.040874,17.728196,0.072235,5.323654,1.013724,0.467959,1.678571,3.132136,0.474273,262.07102,5.411271,2.188685,42.569408,5.599068,0.873376,1.86635,0.873376,0.03896,3.445371,0.021596,6.74765,1.149936,4.280493,0.601606,216417.665,15.858872,3.439253,5599.31529,214.558743,49.630366,7.355207,49.630366,0.212686,0.294023,0.464269,0.946546,0.271163,2.157293,0.866705,395.184767,4.930881,1.993215,47.631991,9.252266,2.205319,2.329859,2.205319,0.021233,32.305988,0.033017,5.534679,3.458658,5.004283,0.39341,197087.358,16.565512,3.530983,5616.43448,193.98215,36.272515,6.55368,36.272515,0.143284,1.549567,0.673371,0.76104,0.752309,2.670848,0.69918,357.262105,5.08088,2.139583,48.242806,8.290933,1.647108,2.164286,1.647108,0.116687,0.002333,0.160834,0.000237,0.000041,0,0,0,19.995793,12.393852,9931.39784,613.449908,0.17286,63.719169,60.767994,27645.9642,613.449908,0.646382,264,0.908363,0.296854,0.269651,3803,0.056564,0.025435,nucleolar
0.060707,0.986559,11,0.003144,0.002969,0.001572,6.636364,1,2,30.958678,1.260155,46.669048,38.288379,0.820423,1,45,0,0,0,0.010073,0.904201,0.593847,0.536957,0,0.000175,0,0.000349,0.000699,0.026293,0.016741,0.021736,0.028022,0.022553,0,0.000175,0,0.000524,0.001921,0.032912,0.024941,0.041199,0.044579,0.039505,0.400306,0.008578,0.01162,95.829962,0.063875,3.873258,6.761934,5.297719,0.243985,116843.277,15.460302,3.423868,4100.36549,122.53923,16.846221,4.349367,16.846221,0.111823,5.032639,0.978405,0.501875,1.548622,2.922728,0.522746,318.14956,5.493368,2.13153,48.549375,6.469258,0.989885,1.972373,0.989885,0.049936,2.556129,0.02565,6.930954,0.935332,3.916784,0.653541,172893.88,12.976917,3.183537,4745.55693,180.006609,41.739545,6.022194,41.739545,0.272714,0.266412,0.447545,0.972785,0.243106,1.988065,0.880777,474.035124,4.931596,1.842765,54.929282,9.517025,2.280446,2.344245,2.280446,0.032203,21.804877,0.036808,5.844826,2.546203,4.498097,0.47429,153609.617,13.511463,3.239079,4614.41986,166.313329,32.049281,5.483359,32.049281,0.215472,1.314127,0.61099,0.799834,0.628442,2.381206,0.748126,418.072368,5.072165,1.958745,53.886774,8.637592,1.77712,2.221861,1.77712,0.106458,0.004198,0.160244,0.000259,0.000005,0,0,0,19.896943,12.650017,13802.3637,918.458166,0.147045,52.326638,55.584118,28406.7862,918.458166,0.501288,338,0.904201,0.296924,0.268479,5725,0.011464,0.022793,nucleolar
0.069887,0.987452,10,0.002593,0.002075,0.001815,4.5,1,0,7.65,1.253821,37.589892,31.780497,0.845453,1,37,0,0,0,0.005085,0.931062,0.585199,0.544857,0,0.000259,0,0,0.000519,0.021796,0.014619,0.020324,0.039452,0.040292,0,0,0,0.001037,0.002593,0.030055,0.022383,0.031987,0.038072,0.08661,0.39979,0.010636,0.005432,113.119317,0.069996,2.760707,8.070081,5.793858,0.169465,86099.6034,18.167858,3.610197,3516.13305,101.900928,13.940558,5.049633,13.940558,0.099572,3.972801,1.621068,0.242813,1.476871,2.865774,0.495653,104.788745,5.850903,2.007275,22.615439,3.620216,0.531037,2.187016,0.531037,0.026072,3.638425,0.022711,6.103302,1.254707,4.555196,0.559949,153117.608,16.45545,3.539411,4256.64515,194.348588,46.418919,7.605542,46.418919,0.282642,0.23389,0.619635,0.616505,0.22567,1.98409,0.887987,185.305445,5.549987,1.862471,26.896394,6.859275,1.641233,2.662159,1.641233,0.013676,30.517871,0.031729,5.219685,3.559298,5.27814,0.342945,144950.498,17.112911,3.624878,4468.2721,174.8899,35.388373,6.779791,35.388373,0.201677,1.194131,0.842909,0.501293,0.648973,2.490768,0.728457,174.102638,5.666667,1.992413,28.418502,6.105971,1.257667,2.508847,1.257667,0.089049,0.004186,0.159832,0.00013,0.000021,0,0,0,22.54694,10.985163,12164.2775,616.768932,0.151973,66.734699,58.326314,31911.3091,616.768932,0.499231,276,0.931062,0.2926,0.272428,3856,0.031986,0.039097,nucleolar
0.071106,0.988867,14,0.002568,0.00158,0.001185,4.071429,0.993671,0,9.209184,1.25279,47.042534,34,0.72275,1,46,0,0,0,0.058232,0.781791,0.638932,0.499511,0.000198,0,0,0.000395,0,0.026295,0.014007,0.010682,0.008208,0.012657,0.000395,0,0.000593,0.001383,0.001778,0.029764,0.019179,0.019179,0.020191,0.023323,0.405507,0.00862,0.010129,65.189445,0.033246,1.988405,6.374119,4.917507,0.166357,45019.8495,27.542412,3.315818,2042.75146,83.460223,21.045569,10.584146,21.045569,0.24161,0.493768,1.931837,0.158815,0.474824,1.485173,0.764483,1.648327,3.046008,1.176594,0.986024,0.590434,0.204172,1.285592,0.204172,0.038906,3.942486,0.029154,2.832159,1.332998,3.750054,0.560691,60802.2218,25.068997,3.154462,1550.47611,132.967256,33.612058,11.868,33.612058,0.415946,0.108783,3.686328,0.173417,0.108783,1.067705,0.945608,1.586822,2.849919,1.047377,0.695218,0.929934,0.237679,1.370568,0.237679,0.022067,12.204123,0.03175,2.623463,2.64257,4.26218,0.352824,58972.0048,25.833574,3.246647,1867.19184,122.639927,30.420371,11.595502,30.420371,0.340362,0.207711,3.285082,0.169231,0.207711,1.251417,0.896145,1.569349,2.902865,1.162555,0.793623,0.847968,0.228052,1.347577,0.228052,0.185876,0.003414,0.164436,0.001575,0.000022,0,0,0,12.296267,3.105596,9073.16433,832.650997,0.068603,100.546711,49.376921,65189.4434,832.650997,0.655143,316,0.781791,0.319466,0.249756,5063,0.046738,0.010384,nucleolar
0.040613,0.931178,14,0.063147,0.001827,0.001218,25.5,0.959302,1,6274.10714,1.382771,60.539244,25.019992,0.413286,1,36,0,0,0,0.182105,0.633877,0.732787,0.464497,0,0.000203,0,0.000203,0.000406,0.020955,0.014777,0.009973,0.015143,0.011911,0,0.000203,0.000812,0.00203,0.004467,0.024934,0.018232,0.01797,0.021151,0.025889,0.433801,0.007166,0.010672,66.933492,0.10304,1.421282,6.144433,5.031633,0.197926,38700.2791,20.423646,3.437172,1892.55391,71.619237,10.147394,7.139606,10.147394,0.279734,0.587388,1.899457,0.115253,0.522259,1.638036,0.745383,2.246693,4.081833,1.244502,1.112886,0.634327,0.205127,1.779787,0.205127,0.038385,2.940529,0.035874,3.258175,1.139076,3.905963,0.592323,72049.7921,18.488843,3.378064,2194.64442,116.030291,28.265474,8.675247,28.265474,0.458531,0.117333,2.394687,0.167407,0.117333,1.185804,0.941334,4.741499,3.917229,1.158635,0.657648,1.072599,0.318064,1.899948,0.318064,0.021766,12.8996,0.046653,2.831684,2.530798,4.466491,0.38294,69478.0735,19.034801,3.450967,2352.16342,108.387826,23.36706,8.252001,23.36706,0.3957,0.242495,2.117869,0.155996,0.240938,1.389991,0.879686,3.845869,3.978097,1.273296,0.943932,0.904234,0.29149,1.868579,0.29149,0.543254,0.034496,0.188184,0.006449,0.001058,0.000126,0,0.000006,15.5133,3.86002,12974.0658,927.843249,0.094055,75.536041,44.745146,53605.7563,927.843249,0.605887,344,0.633877,0.366394,0.232248,4925,0.286605,0.063244,nucleolar
0.054302,0.987289,9,0.002723,0.002476,0.001733,4.777778,1,0,11.506173,1.28723,42.755117,29.427878,0.688289,1,35,0,0,0,0.094919,0.727288,0.662138,0.481565,0,0,0,0.000248,0,0.020707,0.013381,0.012769,0.012754,0.012659,0,0.000248,0,0.000743,0.002971,0.023844,0.015922,0.017836,0.027327,0.029837,0.409369,0.009575,0.016257,62.870321,0.037418,1.382884,6.173724,4.526173,0.180042,29656.1371,29.652174,3.181235,1507.01389,64.2,16.233981,11.739225,16.233981,0.550271,0.303875,1.270314,0.050075,0.27552,1.019086,0.865076,0.514122,4.083837,0.823106,0.262954,0.274162,0.095351,1.904159,0.095351,0.041741,5.696621,0.033194,2.184843,1.639413,3.662425,0.511449,46276.5902,28.094039,3.066056,1278.66777,113.852486,28.899601,13.227313,28.899601,0.685967,0.075497,4.934939,0.07296,0.075497,0.756562,0.962252,1.712352,4.009556,0.759128,0.172567,0.476367,0.143515,1.967029,0.143515,0.024364,19.588646,0.038343,1.912022,3.325353,4.177622,0.309993,43311.7141,28.715613,3.178221,1562.47579,98.896132,24.273373,12.69513,24.273373,0.637081,0.149824,4.12753,0.062853,0.149824,0.874191,0.925088,1.139253,4.042933,0.825222,0.257062,0.374513,0.122347,1.946555,0.122347,0.208146,0.006544,0.167583,0.002666,0.000022,0.000001,0,0,15.782867,2.552499,10144.7663,677.823966,0.093706,115.30874,43.392475,68753.9599,677.823966,0.743155,290,0.727288,0.331069,0.240782,4039,0.032618,0.040467,nucleolar
0.045108,0.988389,11,0.001807,0.001627,0.001084,4.909091,1,0,6.264463,1.251494,49.658836,36.400549,0.733013,1,43,0,0,0,0.043478,0.809275,0.627827,0.508084,0,0.000361,0,0.000542,0.000361,0.027694,0.018745,0.018926,0.020514,0.01421,0,0.000361,0,0.001084,0.001265,0.032048,0.023053,0.021632,0.02712,0.023598,0.40383,0.008132,0.019354,46.95967,0.069253,1.20453,5.27221,4.456757,0.213849,28623.918,25.734437,3.032753,1405.35743,61.234283,12.32368,10.231113,12.32368,0.262726,0.474243,3.125471,0.129019,0.460054,1.423184,0.771392,1.72674,2.838042,1.134505,1.022758,0.556794,0.153403,1.188994,0.153403,0.055362,4.187301,0.042966,2.046729,1.370137,3.489193,0.553494,42795.4127,23.750173,2.899321,1386.39131,92.30425,22.902933,11.190018,22.902933,0.46309,0.111699,4.347787,0.159092,0.111699,1.004447,0.94415,1.741238,2.658962,0.982169,0.889671,0.813248,0.202625,1.273631,0.202625,0.035486,12.796174,0.053569,1.760434,2.635436,3.93569,0.361535,40496.5572,24.270727,2.958398,1518.95923,83.561509,19.043749,10.817645,19.043749,0.373422,0.229981,4.218121,0.145611,0.229298,1.206097,0.885419,1.725574,2.697555,1.100249,0.955335,0.722268,0.179703,1.234129,0.179703,0.196734,0.005494,0.163079,0.001156,0.000026,0,0,0,11.95572,2.591917,9766.50099,903.390927,0.068483,95.16266,41.208571,69516.4195,903.390927,0.685734,330,0.809275,0.313913,0.254042,5533,0.055673,0.014387,nucleolar
0.039365,0.983938,9,0.003377,0.002252,0.001689,4.666667,1,0,10.666667,1.258865,40.853396,26.832816,0.656807,2,32,0.96875,0,0,0.100239,0.720456,0.666025,0.479842,0,0.000281,0,0.000563,0,0.024339,0.012147,0.007408,0.008031,0.008187,0,0.000844,0,0.00197,0.002533,0.027765,0.01633,0.012103,0.014594,0.025674,0.410438,0.010047,0.008519,73.048527,0.026396,2.19307,7.099398,4.981274,0.129072,41652.6811,28.766064,3.392408,2023.11635,82.152493,23.758255,10.833333,23.758255,0.253207,0.517626,1.267941,0.167221,0.502008,1.448886,0.750558,1.349829,3.177822,1.124791,0.860153,0.519472,0.223726,1.337907,0.223726,0.032268,3.939599,0.026393,2.91825,1.32997,3.834937,0.560239,52805.1639,26.387055,3.229703,1110.71315,140.581273,36.561424,12.528543,36.561424,0.422811,0.081231,3.487945,0.173526,0.081231,1.014864,0.959384,1.311857,3.000216,1.013675,0.341908,0.969511,0.25326,1.459493,0.25326,0.016902,13.249379,0.028037,2.720716,2.775948,4.395897,0.336163,49522.2151,27.319298,3.363325,1479.35727,130.268953,33.387737,12.271675,33.387737,0.347626,0.185286,2.91518,0.171291,0.185286,1.220078,0.907357,1.182185,3.072794,1.146855,0.45522,0.864108,0.247303,1.443754,0.247303,0.231579,0.008641,0.168459,0.002845,0.000031,0.000001,0,0,12.650999,3.231202,6854.50858,599.227695,0.093353,106.139882,51.341002,52066.8505,599.227695,0.894981,266,0.720456,0.333012,0.239921,3553,0.039202,0.037217,nucleolar
0.038845,0.986862,11,0.003938,0.0015,0.001125,5.181818,0.99696,1,28.694215,1.270882,44.72136,35.693137,0.798123,1,41,0,0,0,0.019468,0.868973,0.606934,0.527409,0,0,0,0.000188,0.001313,0.020234,0.01352,0.015193,0.023725,0.038108,0.000188,0,0,0.000375,0.003938,0.02731,0.022823,0.033229,0.03965,0.040506,0.402035,0.00899,0.010094,75.15724,0.153238,1.981531,6.131435,5.289315,0.237258,40527.2688,13.015243,3.321239,1894.7985,65.386053,6.824345,3.443976,6.824345,0.091626,6.811873,1.498175,0.283048,1.813611,3.12932,0.482237,321.626879,6.294424,2.180831,50.161942,5.932568,0.634142,2.240406,0.634142,0.046338,2.265568,0.034102,5.77559,0.894098,3.99149,0.660729,116253.954,11.786093,3.180411,3237.88948,133.481482,31.502013,5.454337,31.502013,0.280864,0.310108,0.370105,0.996155,0.265376,2.151069,0.871765,920.963739,5.956846,1.973331,85.740283,12.136393,2.834792,2.845735,2.834792,0.025179,20.509029,0.05251,4.731276,2.67835,4.712317,0.43567,102794.06,12.298316,3.274188,3160.39488,120.307043,22.787355,4.816323,22.787355,0.204036,1.943289,0.560044,0.777765,0.786548,2.679808,0.705524,819.682585,6.097494,2.101194,84.078594,10.880319,2.065333,2.655473,2.065333,0.099129,0.003463,0.161632,0.000509,0.000078,0,0,0,24.326833,14.32896,18390.0983,862.855803,0.100009,48.04594,48.106381,32713.9732,862.855803,0.188528,329,0.868973,0.303467,0.263705,5333,0.096366,0.005836,nucleolar
0.049041,0.991416,12,0.001237,0.000884,0.000884,3.416667,1,0,2.409722,1.274982,48.600412,35.846897,0.737584,1,46,0,0,0,0.041784,0.81275,0.626807,0.509438,0,0,0,0,0.000353,0.026707,0.014827,0.013302,0.018221,0.013902,0,0.000177,0,0.000353,0.000707,0.032103,0.019247,0.022977,0.033271,0.039196,0.403861,0.00831,0.007922,104.930568,0.095471,2.569479,7.300087,5.511202,0.207306,96424.9514,16.887033,3.534556,3683.46847,109.527263,12.316968,4.793566,12.316968,0.097462,3.032543,1.910929,0.299787,1.255124,2.729018,0.540882,83.855001,4.58589,1.948077,18.504131,3.362484,0.49926,1.665383,0.49926,0.032721,2.54824,0.023554,6.383976,1.042885,4.24082,0.60559,180651.512,15.086176,3.430044,4824.57786,190.628733,44.828602,7.02205,44.828602,0.241563,0.192827,0.716377,0.688147,0.191477,1.87353,0.904397,150.906463,4.255108,1.78939,22.079315,5.758023,1.398187,2.031815,1.398187,0.019576,20.37553,0.033078,5.484599,2.75087,4.849708,0.41348,171522.993,15.639526,3.495519,4928.03061,178.077443,35.344814,6.444376,35.344814,0.175452,0.730668,0.950685,0.582431,0.487493,2.278433,0.780382,141.087908,4.359522,1.94113,22.848536,5.328079,1.127594,1.936014,1.127594,0.158397,0.006981,0.163103,0.001112,0.000034,0,0,0,17.388761,9.549417,13965.8943,923.909701,0.0791,61.714791,56.54783,44606.9406,923.909701,0.296234,340,0.81275,0.313404,0.254719,5659,0.059762,0.013822,nucleolar
0.037519,0.990686,14,0.001194,0.001045,0.000746,3.642857,0.994536,0,3.229592,1.261265,52.239832,40.853396,0.782035,1,48,0,0,0,0.032731,0.832826,0.618671,0.515245,0.000149,0,0,0.000149,0,0.029411,0.014281,0.011243,0.012281,0.015598,0.000298,0.000149,0.000448,0.000448,0.001045,0.03212,0.02046,0.016636,0.02536,0.02089,0.402564,0.007706,0.026295,35.272723,0.0913,0.928661,4.521414,4.161903,0.245198,14665.2944,24.726973,2.880149,878.420403,46.975499,9.38206,10.102779,9.38206,0.287793,0.404257,3.488153,0.12566,0.401209,1.333905,0.7997,1.435103,2.763857,1.103794,0.901683,0.55075,0.148446,1.181324,0.148446,0.071346,3.786194,0.054613,1.646448,1.262039,3.277655,0.58123,24239.0442,23.07457,2.751389,938.731675,72.63081,17.956604,10.906265,17.956604,0.493413,0.097605,4.672472,0.150505,0.097454,0.928723,0.951288,1.386074,2.600205,0.916148,0.798628,0.751059,0.188338,1.251376,0.188338,0.051391,9.837053,0.068656,1.401368,2.202544,3.649733,0.424462,21897.6766,23.514999,2.826372,977.173987,66.227857,14.933296,10.656228,14.933296,0.428047,0.170706,4.434855,0.144452,0.169666,1.074036,0.915271,1.398048,2.632589,1.008814,0.830508,0.703262,0.177887,1.231461,0.177887,0.143331,0.003245,0.162058,0.00086,0.000015,0,0,0,11.786898,2.31219,11741.5919,1087.54693,0.049761,92.474855,36.748957,83422.3295,1087.54693,0.450163,366,0.832826,0.309336,0.257623,6701,0.028606,0.029579,nucleolar
