@relation Semliki_virus
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1,2,3,4,5}
@data
0.006478,0.002668,0.005018,0.001954,0.011570,0.002625,0.005672,0.003157,936.000000,0.777076,0.925816,0.688235,1.000000,123.740115,0.755916,44.950197,28.291949,27.387690,0.300305,1.367028,0.500314,1.364551,0.767042,3.379061,4.100596,1.560439,2.040899,1.007894,1.047281,-0.190915,0.595706,0.151867,0.239578,0.045171,1.725632,0.688304,2.821804,0.573285,9.143201,9.338098,2.499551,3.351024,0.728037,1.201978,-0.205426,0.732605,0.061680,0.036319,0.762126,0.347976,0.359825,0.271782,0.934513,2.268734,0.739152,0.566943,0.693757,0.321335,0.445621,-0.178933,0.356999,0.084785,0.092722,0.249705,1.967192,0.314093,1.416174,0.716331,3.455381,3.765069,1.628116,2.216160,1.373766,1.208403,-0.095537,0.450444,0.157143,0.843080,0.740454,0.428921,0.234541,0.280173,0.924892,2.277642,0.691769,0.597754,0.736818,0.392316,0.495306,-0.113399,0.291147,0.114297,0.187328,3
0.007358,0.004424,0.005502,0.002692,0.009910,0.001654,0.005384,0.002363,1145.000000,0.892275,0.958159,0.554748,1.000000,142.267027,0.701008,57.866365,26.126198,-41.057533,0.532560,0.814961,0.579372,1.014879,0.856915,2.734252,3.027803,1.062083,1.299151,0.680901,0.776178,-0.222758,0.547797,0.434486,0.305735,0.044229,1.830709,0.679768,2.886427,0.593562,9.868110,9.600715,2.488345,3.416170,0.873547,1.244743,-0.196775,0.725349,0.040141,0.013301,0.788199,0.296856,0.513074,0.304827,0.940343,2.256313,0.922450,0.526888,0.636289,0.275231,0.413630,-0.206395,0.369082,0.110384,0.133775,0.495958,1.270968,0.379343,1.091914,0.821534,2.761290,2.781727,1.099566,1.369647,1.032656,0.916424,-0.154410,0.480109,0.901313,1.271323,0.766994,0.415027,0.335685,0.313907,0.928219,2.262626,0.834448,0.556926,0.678654,0.380931,0.477335,-0.121886,0.291164,0.222209,0.342949,4
0.005724,0.002547,0.004877,0.001621,0.011865,0.002602,0.005619,0.003145,641.000000,0.822854,0.773221,0.577477,1.000000,123.982756,0.515665,41.880503,23.798691,-79.022256,0.747134,0.522642,0.752878,0.208434,0.918213,2.390566,1.811609,0.643786,0.713960,0.473909,0.515881,-0.248907,0.503604,0.031792,0.062998,0.058127,3.492453,0.533715,3.944112,0.526903,11.394340,10.967138,2.420751,3.305642,1.702916,1.499995,-0.149445,0.655437,0.048996,0.022575,0.947078,0.091990,0.733575,0.041498,0.984742,2.072743,0.340307,0.168802,0.185559,0.090397,0.139670,-0.310473,0.299977,0.013784,0.024936,0.716834,1.024017,0.427423,0.044779,0.893716,2.377729,1.300552,0.679849,0.736362,0.918179,0.652738,-0.084701,0.324286,0.187553,0.052369,0.946885,0.153846,0.483702,0.009754,0.982842,2.062370,0.233116,0.164065,0.175421,0.151297,0.154939,-0.129822,0.200528,0.071184,0.052473,3
0.005227,0.002135,0.004754,0.002236,0.012243,0.003391,0.005182,0.003262,792.000000,0.898361,0.926316,0.508344,1.000000,124.710678,0.629783,49.436553,21.715377,-38.187859,0.798031,0.443953,0.515516,0.590982,0.934437,2.264012,1.088115,0.507767,0.594801,0.413147,0.446896,-0.174743,0.363398,0.029415,0.008807,0.035511,2.880531,0.631021,4.023296,0.484774,9.812684,12.709751,2.587495,3.524671,1.106684,1.394199,-0.202465,0.740495,0.100709,0.023614,0.877328,0.214509,0.600601,0.268539,0.961951,2.187207,0.859649,0.351780,0.418393,0.205002,0.292527,-0.308231,0.376039,0.058376,0.031920,0.794972,0.688226,0.102620,0.649560,0.929432,2.237148,0.744756,0.506142,0.579795,0.642459,0.478769,-0.029112,0.153991,0.056661,0.060532,0.861784,0.354032,0.361709,0.277328,0.954632,2.193548,0.755281,0.382611,0.461436,0.337383,0.336281,-0.184037,0.298809,0.106447,0.007922,3
0.006624,0.002423,0.005218,0.001643,0.017355,0.005802,0.007295,0.005875,730.000000,0.659929,0.981183,0.760417,1.000000,100.083261,0.897789,35.233731,26.472097,-50.573983,0.303187,1.140379,0.696526,1.998171,0.792008,3.692429,6.061552,1.656994,2.021926,0.861181,0.976729,-0.365587,0.788444,0.020807,0.038857,0.048558,3.372240,0.610627,4.149541,0.483930,9.902208,13.911572,2.515899,3.412242,1.392759,1.480700,-0.197007,0.725813,0.155277,0.109360,0.546334,0.458423,0.719427,0.816798,0.896675,2.772016,2.809330,1.068058,1.272493,0.397864,0.610308,-0.393329,0.681355,0.024222,0.017309,0.297364,1.348511,0.658478,2.122580,0.777127,3.635727,5.425974,1.651358,2.029454,1.006358,1.030772,-0.311330,0.757036,0.035946,0.069770,0.511692,0.659916,0.610871,0.847367,0.869979,2.803922,2.731724,1.122777,1.383568,0.556386,0.721584,-0.297399,0.620702,0.040277,0.022295,3
0.005440,0.001110,0.006168,0.003472,0.011156,0.001809,0.006337,0.002768,754.000000,0.839083,0.956853,0.640068,1.000000,109.396970,0.777440,42.532355,23.137717,34.971299,0.453796,0.555219,0.633652,0.827211,0.866286,2.712557,1.663216,1.121296,1.282236,0.457149,0.715513,-0.249206,0.603212,0.047941,0.028752,0.055097,1.874433,0.612395,2.328586,0.559357,9.695915,7.784991,2.388484,3.225212,0.781601,1.243449,-0.198306,0.713592,0.027248,0.014986,0.732613,0.414196,0.609290,0.532192,0.927918,2.417790,1.705955,0.682143,0.830972,0.380050,0.480081,-0.310463,0.514745,0.081118,0.046453,0.433831,0.849750,0.426905,0.887222,0.831913,2.692821,1.391451,1.133669,1.303461,0.679714,0.833582,-0.142070,0.488327,0.036754,0.078080,0.710380,0.616600,0.433270,0.548760,0.914182,2.428306,1.559199,0.716692,0.889311,0.560764,0.551559,-0.222823,0.450308,0.081437,0.223508,4
0.005411,0.001870,0.004835,0.001296,0.014393,0.002430,0.006394,0.004138,945.000000,0.632168,0.969231,0.709459,1.000000,117.982756,0.838829,40.010391,31.001320,44.920829,0.576898,0.939068,0.458078,0.883288,0.873573,2.692951,2.523403,0.993510,1.211807,0.819023,0.727419,-0.292611,0.593078,0.124629,0.040939,0.046955,2.231780,0.573973,2.436762,0.551523,11.017921,8.196811,2.396018,3.366683,1.002517,1.309559,-0.140743,0.634671,0.083984,0.096342,0.774605,0.307742,0.593736,0.378672,0.944070,2.309044,1.207246,0.573762,0.677262,0.288175,0.397384,-0.335943,0.489320,0.060518,0.012039,0.545142,1.186928,0.307940,0.952926,0.846910,2.692810,2.212824,1.034194,1.273175,1.003095,0.835797,-0.191632,0.510662,0.192354,0.271506,0.753103,0.432876,0.447367,0.391573,0.931858,2.319991,1.133720,0.607935,0.735868,0.401077,0.463488,-0.238786,0.425471,0.063697,0.058003,3
0.004752,0.000759,0.004827,0.001245,0.022187,0.017382,0.011297,0.013138,1396.000000,0.337826,0.968100,0.738624,1.000000,143.296465,0.842527,43.912479,41.330795,-3.701935,0.476096,0.432283,0.705322,0.789636,0.881244,2.841732,2.369440,1.176641,1.352230,0.361032,0.646099,-0.385179,0.713713,0.008763,0.017984,0.271784,1.201575,0.839110,3.733040,0.748485,4.387402,13.734959,1.850366,2.240270,0.818541,1.053758,-0.398520,0.819977,0.153372,0.135213,0.648472,0.418048,0.645337,0.589487,0.914660,2.527317,1.939387,0.842987,1.007114,0.374697,0.537804,-0.343606,0.584676,0.022102,0.016303,0.468182,0.484007,0.686129,0.827339,0.873174,2.824074,2.222417,1.179413,1.342230,0.400647,0.676206,-0.346911,0.697965,0.030340,0.017046,0.621499,0.615187,0.499632,0.615429,0.895671,2.551242,1.843720,0.887740,1.086362,0.542720,0.629152,-0.266644,0.534370,0.037472,0.031053,3
0.004937,0.001036,0.004651,0.001001,0.011327,0.002109,0.006017,0.003025,874.000000,0.758087,0.959385,0.700882,1.000000,115.982756,0.802560,41.639783,27.155542,-6.930144,0.430546,1.068615,0.394468,0.976762,0.819985,2.885642,2.403695,1.240618,1.561092,0.848777,0.908270,-0.180704,0.538174,0.036519,0.044375,0.052029,1.252859,0.788839,2.944203,0.655296,9.700127,10.611474,2.548100,3.254243,0.640210,1.111027,-0.301058,0.827690,0.016904,0.077112,0.740650,0.428609,0.352538,0.331440,0.924750,2.308233,0.895352,0.617061,0.756886,0.391534,0.495333,-0.179205,0.372839,0.055685,0.007733,0.412424,1.235940,0.339917,1.032397,0.807495,2.920439,2.429884,1.261523,1.583818,0.971329,0.955221,-0.178584,0.546057,0.046085,0.167465,0.723898,0.536043,0.216724,0.343735,0.918416,2.318157,0.832651,0.642372,0.792649,0.488569,0.529064,-0.135073,0.331240,0.067624,0.031282,3
0.005705,0.002431,0.004717,0.001530,0.012320,0.003992,0.005416,0.003451,814.000000,0.828392,0.971360,0.695726,1.000000,112.568542,0.793082,43.435175,24.330188,-29.065974,0.604135,0.533241,0.684954,0.760225,0.904735,2.688366,2.801776,0.943430,1.126229,0.474492,0.586632,-0.387533,0.665181,0.034617,0.043375,0.041494,1.581717,0.821018,4.212738,0.599723,8.434903,15.968754,2.611035,3.373296,0.715426,1.186285,-0.311072,0.844564,0.048007,0.059529,0.828978,0.174872,0.697780,0.289313,0.962124,2.243922,0.982381,0.460066,0.532770,0.166645,0.293328,-0.431297,0.503931,0.010074,0.054232,0.578475,0.762763,0.557362,0.684101,0.880390,2.687688,2.560119,0.994507,1.179332,0.663339,0.692487,-0.297956,0.615825,0.069237,0.061762,0.811722,0.258486,0.566434,0.298093,0.951630,2.251739,0.933886,0.491499,0.585166,0.243942,0.354831,-0.318898,0.446195,0.074625,0.006464,3
0.004825,0.001136,0.004511,0.000903,0.011508,0.002871,0.005526,0.003145,880.000000,0.725856,0.976693,0.720721,1.000000,111.982756,0.866300,40.424568,27.805913,57.429088,0.605513,0.629389,0.662151,0.727674,0.885383,2.715215,2.911095,0.958930,1.120827,0.544540,0.666158,-0.379982,0.676833,0.013662,0.024160,0.047972,3.144343,0.615551,3.821385,0.483616,10.236671,13.137745,2.524608,3.428988,1.258632,1.453474,-0.217500,0.753325,0.083836,0.010760,0.635822,0.389756,0.668104,0.583593,0.911624,2.558584,1.958593,0.872967,1.044560,0.345683,0.547222,-0.358479,0.608073,0.018816,0.009474,0.579268,0.907914,0.509829,0.410902,0.862861,2.669065,2.227173,0.965216,1.138429,0.773293,0.762889,-0.280860,0.618845,0.017801,0.055618,0.616436,0.496237,0.586705,0.590473,0.895801,2.572862,1.903984,0.902578,1.102856,0.432159,0.617821,-0.295669,0.568772,0.056090,0.013955,3
0.005887,0.001831,0.004935,0.001497,0.013832,0.003693,0.005713,0.003920,748.000000,0.667587,0.980341,0.791534,1.000000,101.254834,0.898967,35.801819,26.655600,-17.201972,0.668654,0.314843,0.412445,0.361726,0.916545,2.287856,0.609793,0.651905,0.769599,0.279157,0.511011,-0.108571,0.324232,0.104633,0.087031,0.041293,2.163418,0.697115,3.590720,0.550565,10.226387,12.121163,2.555010,3.455237,0.942509,1.305270,-0.215080,0.751838,0.057744,0.067726,0.761140,0.179196,0.533440,0.192469,0.950350,2.239155,0.588955,0.545890,0.629391,0.166760,0.353128,-0.300968,0.447941,0.034889,0.018223,0.665555,0.422512,0.169559,0.389894,0.910275,2.278956,0.507828,0.652074,0.757467,0.378227,0.536386,-0.052700,0.235555,0.138905,0.163449,0.750514,0.211651,0.464425,0.198558,0.946934,2.245948,0.578692,0.562676,0.656889,0.196902,0.373585,-0.261097,0.424914,0.022644,0.042045,3
0.005031,0.001236,0.004482,0.000790,0.012233,0.002907,0.005368,0.003306,857.000000,0.839267,0.973864,0.711794,1.000000,115.154329,0.798215,45.014514,24.475241,20.994367,0.494130,0.761966,0.628393,1.077849,0.847786,2.919793,3.310514,1.181520,1.481897,0.620248,0.796848,-0.258396,0.607037,0.053612,0.057624,0.049803,1.912031,0.696318,3.014937,0.567232,10.323415,10.645726,2.476768,3.307407,0.835591,1.250153,-0.228573,0.758566,0.008168,0.095872,0.778520,0.261597,0.660981,0.389967,0.944099,2.334461,1.281327,0.577966,0.691022,0.243270,0.393020,-0.365817,0.519741,0.012385,0.013380,0.450764,1.092050,0.473936,1.141791,0.811305,2.941423,2.995174,1.239499,1.593970,0.855124,0.929029,-0.159759,0.508426,0.124516,0.135154,0.757485,0.365538,0.531084,0.400902,0.930482,2.339282,1.192375,0.611018,0.748956,0.335280,0.463182,-0.248653,0.443485,0.035414,0.011710,3
0.005581,0.002860,0.004817,0.002091,0.013255,0.003243,0.005489,0.003547,767.000000,0.893181,0.967213,0.724953,1.000000,115.254834,0.713154,46.977821,21.125805,-10.659270,0.703315,0.627507,0.654531,1.061644,0.901986,2.518625,2.667991,0.744990,0.882710,0.559519,0.597472,-0.300319,0.548731,0.072438,0.137621,0.049458,1.563037,0.769744,3.381313,0.606211,10.244986,12.013048,2.546436,3.289932,0.724947,1.165491,-0.280696,0.811555,0.013610,0.134073,0.852462,0.246450,0.641025,0.343348,0.956350,2.228195,1.126629,0.411237,0.491805,0.234049,0.326613,-0.279448,0.384512,0.007293,0.126351,0.692635,0.930982,0.467178,1.128973,0.893457,2.495399,2.127279,0.746815,0.900292,0.832123,0.650622,-0.213509,0.485020,0.217961,0.153891,0.844200,0.325543,0.538486,0.352690,0.951156,2.234558,1.085216,0.429418,0.516634,0.308149,0.355882,-0.231662,0.355811,0.112635,0.241146,3
0.004549,0.000753,0.004683,0.001625,0.010995,0.002042,0.005427,0.002874,973.000000,0.785370,0.894301,0.720741,1.000000,132.225397,0.688888,47.050510,29.125490,5.955726,0.711368,0.587283,0.537044,0.680726,0.917524,2.448555,1.939839,0.714719,0.853137,0.536983,0.533106,-0.323038,0.532205,0.059848,0.066505,0.057054,2.139884,0.610492,2.597834,0.580041,10.373410,8.816634,2.422728,3.291540,1.035563,1.319958,-0.179172,0.690923,0.053250,0.110540,0.878197,0.174226,0.583339,0.209074,0.967987,2.163836,0.662069,0.343288,0.403209,0.167710,0.257625,-0.345402,0.393618,0.036227,0.014020,0.690250,0.858764,0.314179,0.706650,0.902697,2.435057,1.632920,0.738621,0.901292,0.778260,0.609185,-0.181570,0.411534,0.066265,0.155127,0.867222,0.239588,0.444200,0.215534,0.963555,2.169072,0.622549,0.363376,0.432733,0.230117,0.285731,-0.268536,0.354413,0.045431,0.069448,3
0.005693,0.002782,0.004929,0.002346,0.012704,0.003308,0.005464,0.003487,815.000000,0.750581,0.959953,0.707465,1.000000,111.982756,0.802312,40.465224,26.738526,56.513107,0.733103,0.670438,0.642786,0.227177,0.922396,2.427157,1.862799,0.683292,0.770564,0.619223,0.511459,-0.270456,0.531797,0.075839,0.044237,0.039870,3.111740,0.548526,3.209789,0.506095,10.053748,10.610973,2.497656,3.490721,1.351520,1.453949,-0.159356,0.674903,0.100598,0.050924,0.886781,0.185603,0.615868,0.241503,0.968791,2.182322,0.780746,0.332817,0.397571,0.178974,0.250072,-0.389317,0.418529,0.047164,0.007056,0.707250,1.137008,0.301438,0.034909,0.899140,2.390551,1.274241,0.702507,0.768346,1.029713,0.628993,-0.080035,0.317972,0.055780,0.064122,0.871545,0.256791,0.485616,0.249438,0.961706,2.188455,0.741649,0.364489,0.438432,0.246065,0.294485,-0.269438,0.357844,0.109522,0.034352,3
0.005773,0.002391,0.004905,0.001598,0.012523,0.003188,0.006736,0.004072,675.000000,0.849183,0.866496,0.590035,1.000000,117.840620,0.600598,41.838586,22.094905,-20.198600,0.617532,0.561873,0.728386,0.535072,0.887680,2.628763,2.788604,0.917546,1.064126,0.484816,0.652191,-0.312542,0.617911,0.055014,0.095180,0.040106,2.021739,0.761440,4.261440,0.566639,10.372910,14.819132,2.611443,3.456471,0.908326,1.286362,-0.248545,0.792983,0.064880,0.116229,0.811058,0.202498,0.737139,0.242292,0.951691,2.258698,1.157875,0.491364,0.566290,0.189663,0.350819,-0.315065,0.469987,0.036002,0.044094,0.601197,0.757299,0.669755,0.380558,0.865980,2.600365,2.499051,0.922781,1.066709,0.640854,0.743471,-0.203499,0.530375,0.105803,0.152643,0.804323,0.259172,0.682013,0.154410,0.944674,2.237535,0.976032,0.490060,0.563817,0.241453,0.390503,-0.200527,0.390591,0.022273,0.031970,3
0.004456,0.000354,0.004747,0.001534,0.015208,0.004046,0.006108,0.004465,850.000000,0.563317,0.987224,0.783410,1.000000,106.325902,0.927299,36.260296,29.959731,-65.161627,0.169176,0.958389,0.567841,1.304525,0.710980,3.814765,2.760319,1.663886,2.101896,0.553586,0.970213,-0.149065,0.564170,0.010653,0.008312,0.053906,2.842953,0.543440,3.193741,0.529092,10.469799,9.602108,2.418966,3.312565,1.291340,1.415264,-0.162200,0.665818,0.116263,0.296145,0.819612,0.203457,0.742418,0.404071,0.957135,2.301749,1.373545,0.500255,0.582942,0.192659,0.320456,-0.446795,0.546443,0.005035,0.008168,0.162583,1.327407,0.413657,1.372949,0.660172,3.783704,2.388771,1.618538,2.128267,0.720162,1.090123,-0.076640,0.427141,0.004487,0.008005,0.815164,0.300862,0.615520,0.417278,0.948974,2.296552,1.253436,0.504716,0.601332,0.283351,0.368451,-0.356422,0.502172,0.010124,0.019795,3
0.004894,0.001283,0.004558,0.001008,0.013737,0.003837,0.006006,0.004123,1093.000000,0.777799,0.955420,0.766480,1.000000,129.740115,0.803549,47.878961,30.092555,-7.537826,0.695403,0.434303,0.646031,0.710696,0.910464,2.444333,1.857734,0.736548,0.881651,0.386053,0.554894,-0.253850,0.503367,0.007885,0.050999,0.049331,1.585757,0.756231,3.274252,0.603605,9.266800,11.423301,2.533456,3.280488,0.732404,1.187411,-0.266202,0.796900,0.055187,0.103670,0.782296,0.264748,0.662300,0.391987,0.941806,2.317986,1.303202,0.565454,0.676950,0.245068,0.402828,-0.325641,0.481145,0.010460,0.027709,0.676063,0.539121,0.552190,0.745967,0.899106,2.423365,1.517439,0.749290,0.904061,0.475680,0.608710,-0.166530,0.424967,0.028042,0.077461,0.763503,0.376989,0.531590,0.402413,0.932382,2.327044,1.232665,0.596985,0.730055,0.347394,0.455597,-0.233095,0.418576,0.002725,0.045554,3
0.004316,0.000247,0.004397,0.000497,0.013486,0.003358,0.006230,0.004045,1055.000000,0.802849,0.948741,0.651235,1.000000,129.296465,0.780903,48.353260,28.827363,-60.947866,0.263594,0.846906,0.501842,1.046606,0.752974,4.214984,2.051502,1.497639,1.890094,0.545062,0.933671,-0.117578,0.484439,0.004439,0.013241,0.040046,2.637351,0.591151,3.274503,0.525147,10.083605,10.261197,2.520956,3.481707,1.150593,1.389503,-0.181027,0.707312,0.047629,0.031833,0.562449,0.332651,0.733532,0.626074,0.900182,2.677578,2.164047,1.012702,1.198522,0.283652,0.577041,-0.374872,0.652102,0.001497,0.008517,0.257391,1.148860,0.329062,1.112783,0.729016,4.174070,1.766819,1.473886,1.884748,0.748610,1.022384,-0.057915,0.355509,0.010013,0.011201,0.530550,0.491306,0.613023,0.642644,0.872601,2.694869,2.047480,1.051544,1.293111,0.405803,0.690164,-0.275797,0.583197,0.012101,0.005882,3
0.006785,0.002969,0.004979,0.001808,0.012097,0.002425,0.005874,0.003393,803.000000,0.716244,0.979268,0.716964,1.000000,106.568542,0.872077,38.494880,26.863644,33.721904,0.281523,1.619519,0.652615,2.329624,0.741264,3.823197,7.698585,1.709476,2.240273,1.152800,1.130199,-0.228342,0.666195,0.176270,0.392992,0.040394,1.949081,0.636235,2.524118,0.535552,9.287129,8.728024,2.457902,3.404645,0.744365,1.234025,-0.174000,0.692536,0.037856,0.012331,0.656045,0.470478,0.678288,0.732578,0.904219,2.543682,2.454344,0.833833,1.019909,0.415329,0.584063,-0.272715,0.525181,0.086002,0.137595,0.225655,2.758942,0.423574,2.323401,0.673072,3.906687,6.793781,1.810381,2.458679,1.847111,1.348396,-0.108375,0.501479,0.080706,0.893013,0.627020,0.714800,0.526986,0.757107,0.883137,2.563470,2.307501,0.881101,1.100812,0.621681,0.682271,-0.183773,0.447489,0.015097,0.311352,4
0.006040,0.003452,0.005058,0.002564,0.012723,0.002747,0.005805,0.003543,891.000000,0.605587,0.926195,0.675000,1.000000,120.568542,0.757609,38.718001,30.810962,-85.599109,0.588040,1.217335,0.449701,1.075539,0.856149,2.785252,3.198385,1.011459,1.281042,1.036187,0.796549,-0.221684,0.538934,0.312392,0.096127,0.051433,2.283312,0.515748,2.176340,0.568287,9.439845,7.107960,2.352667,3.329059,1.093999,1.337681,-0.125146,0.601234,0.037919,0.050981,0.823966,0.286149,0.619686,0.375672,0.950067,2.285714,1.218650,0.485668,0.587131,0.269355,0.357198,-0.351241,0.471255,0.114834,0.008169,0.524343,1.902158,0.175559,1.052856,0.808440,2.814388,2.689289,1.098448,1.403829,1.543883,0.975196,-0.096327,0.385494,0.904167,0.519965,0.802224,0.446578,0.427338,0.389290,0.937668,2.296589,1.113074,0.524351,0.645362,0.416404,0.424163,-0.239898,0.402521,0.304188,0.233390,3
0.004854,0.000764,0.004582,0.000891,0.018413,0.007966,0.006985,0.006435,1026.000000,0.712034,0.942149,0.657692,1.000000,128.124892,0.773281,43.375693,30.456016,-42.753127,0.212288,0.954945,0.623609,1.309750,0.776960,3.675824,4.054251,1.738767,2.147253,0.680185,0.966507,-0.264320,0.702190,0.016493,0.011073,0.034691,1.976923,0.738735,3.802861,0.542191,7.565934,13.155543,2.573189,3.543964,0.786186,1.248963,-0.205915,0.746399,0.257137,0.264959,0.646805,0.254796,0.719479,0.454147,0.925284,2.476439,1.561794,0.821565,0.956357,0.227318,0.473522,-0.368932,0.592625,0.020161,0.010069,0.178373,1.324163,0.486107,1.356997,0.724804,3.704545,3.681845,1.757310,2.275496,0.880250,1.096331,-0.164060,0.592775,0.062380,0.029189,0.616899,0.367763,0.606236,0.466886,0.904653,2.491633,1.500170,0.862364,1.035572,0.320019,0.568816,-0.272130,0.527738,0.045411,0.008029,3
0.005049,0.001506,0.004930,0.001469,0.015784,0.003489,0.009196,0.005543,1400.000000,0.793244,0.811594,0.607903,1.000000,180.610173,0.533406,59.634808,36.311873,-27.336813,0.533483,0.559641,0.518601,0.634361,0.874881,2.585784,1.742641,0.986618,1.211048,0.471688,0.688128,-0.186981,0.483753,0.004461,0.121709,0.052493,2.061275,0.539763,2.324936,0.576097,8.690359,6.865724,2.364734,3.315538,0.976205,1.295330,-0.140985,0.632675,0.418311,0.033947,0.630430,0.373834,0.586829,0.452319,0.909255,2.447867,1.435753,0.816690,0.986860,0.329519,0.551678,-0.235024,0.480871,0.029802,0.069844,0.492653,0.801623,0.326294,0.687603,0.848474,2.621280,1.548186,1.047521,1.314676,0.660236,0.797585,-0.114984,0.399635,0.056612,0.090421,0.600182,0.566155,0.397910,0.469762,0.891427,2.466923,1.314470,0.860557,1.061606,0.495033,0.635099,-0.155500,0.405344,0.075899,0.161782,3
0.005784,0.003441,0.005500,0.003827,0.019183,0.010529,0.007076,0.007505,1138.000000,0.419659,0.954698,0.694750,1.000000,135.053824,0.772557,41.698474,37.848947,33.652152,0.835357,0.220256,0.759016,0.465833,0.955805,2.291052,1.606537,0.455080,0.517569,0.208557,0.328933,-0.455375,0.518789,0.015495,0.017895,0.208682,0.880039,0.762233,1.842212,0.783053,4.500492,6.521386,1.849777,2.184945,0.625595,0.920803,-0.305008,0.738951,0.395586,0.215151,0.863524,0.207332,0.516006,0.214189,0.961043,2.177513,0.649422,0.374136,0.446559,0.197821,0.295564,-0.259778,0.353296,0.045928,0.068919,0.828160,0.199360,0.759041,0.394038,0.951342,2.276119,1.449344,0.459440,0.531138,0.186348,0.350035,-0.368868,0.471686,0.081382,0.029120,0.853906,0.250226,0.432652,0.220522,0.955875,2.182969,0.631863,0.392971,0.470926,0.237579,0.326100,-0.208861,0.322507,0.044960,0.207302,4
0.005462,0.001400,0.005146,0.002071,0.010495,0.001637,0.005552,0.002689,1125.000000,0.861179,0.974026,0.731945,1.000000,134.811183,0.766463,53.216866,27.050220,-13.049243,0.431462,0.609827,0.604673,0.868404,0.843141,2.891137,2.328226,1.238322,1.522103,0.480698,0.782190,-0.248021,0.614247,0.106978,0.094091,0.058462,1.125241,0.750094,2.371053,0.643024,9.331407,7.795757,2.411780,3.125104,0.513289,1.043714,-0.246681,0.768033,0.054100,0.087793,0.786595,0.346583,0.388776,0.283588,0.938819,2.240962,0.787480,0.518583,0.624956,0.322197,0.424717,-0.175026,0.336245,0.032130,0.027021,0.416277,0.735714,0.539914,0.903599,0.824275,2.901020,2.278979,1.253838,1.565737,0.566609,0.845472,-0.197920,0.568822,0.105965,0.196910,0.761804,0.492332,0.152108,0.290473,0.926549,2.246942,0.668975,0.552869,0.673166,0.453732,0.491770,-0.070808,0.219752,0.028351,0.107089,4
