@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute 'feature94' real
@attribute 'feature95' real
@attribute 'feature96' real
@attribute 'feature97' real
@attribute 'feature98' real
@attribute 'feature99' real
@attribute 'feature100' real
@attribute 'feature101' real
@attribute 'feature102' real
@attribute 'feature103' real
@attribute 'feature104' real
@attribute 'feature105' real
@attribute 'feature106' real
@attribute 'feature107' real
@attribute 'feature108' real
@attribute 'feature109' real
@attribute 'feature110' real
@attribute 'feature111' real
@attribute 'feature112' real
@attribute 'feature113' real
@attribute 'feature114' real
@attribute 'feature115' real
@attribute 'feature116' real
@attribute 'feature117' real
@attribute 'feature118' real
@attribute 'feature119' real
@attribute 'feature120' real
@attribute 'feature121' real
@attribute 'feature122' real
@attribute 'feature123' real
@attribute 'feature124' real
@attribute 'feature125' real
@attribute 'feature126' real
@attribute 'feature127' real
@attribute 'feature128' real
@attribute 'feature129' real
@attribute 'feature130' real
@attribute 'feature131' real
@attribute 'feature132' real
@attribute 'feature133' real
@attribute 'feature134' real
@attribute 'feature135' real
@attribute 'feature136' real
@attribute 'feature137' real
@attribute 'feature138' real
@attribute 'feature139' real
@attribute 'feature140' real
@attribute 'feature141' real
@attribute 'feature142' real
@attribute 'feature143' real
@attribute 'feature144' real
@attribute 'feature145' real
@attribute 'feature146' real
@attribute 'feature147' real
@attribute 'feature148' real
@attribute 'feature149' real
@attribute 'feature150' real
@attribute 'feature151' real
@attribute 'feature152' real
@attribute 'feature153' real
@attribute 'feature154' real
@attribute 'feature155' real
@attribute 'feature156' real
@attribute 'feature157' real
@attribute 'feature158' real
@attribute 'feature159' real
@attribute 'feature160' real
@attribute 'feature161' real
@attribute 'feature162' real
@attribute 'feature163' real
@attribute 'feature164' real
@attribute 'feature165' real
@attribute 'feature166' real
@attribute 'feature167' real
@attribute 'feature168' real
@attribute 'feature169' real
@attribute 'feature170' real
@attribute 'feature171' real
@attribute 'feature172' real
@attribute 'feature173' real
@attribute 'feature174' real
@attribute 'feature175' real
@attribute class {1,2,3,4,5,6 }
@data
1273.000000,420.000000,263.000000,1.010713,0.444571,1.000000,0.777167,0.877178,42.629465,38.185071,-25.228614,135.044000,0.965491,1.000000,1.000000,17.585348,318.035906,0.190720,0.450327,0.157021,0.494750,0.111300,0.249832,0.252625,0.077167,0.077167,0.019838,0.082748,0.314042,740.000000,81.000000,41.287257,56.869745,67.000000,6.000000,3.689129,72.710660,82.000000,81.000000,0.054280,1.209343,0.728081,1.070214,0.542492,3.142766,2.126617,-0.247049,0.767621,0.630847,8.051903,2.398394,7.680697,2.254920,6211.000000,395.000000,294.000000,1.551560,0.598217,0.000000,0.513348,0.152214,122.043411,97.797587,-20.587599,716.074000,0.642030,66.000000,106.834679,119.714779,826.853501,858.932880,0.110623,0.128205,2.287039,0.435088,0.326740,0.312088,0.357021,0.312088,0.132058,0.147979,0.133127,0.138292,0.125031,0.135043,0.059829,0.109890,0.059829,0.109402,0.038670,0.026378,0.034815,0.018103,0.147009,0.143101,424.745935,276.756722,1.129323,1.875258,0.048276,0.154838,0.084157,0.103781,0.054873,0.060679,0.059237,0.033607,0.033607,0.013818,0.017909,0.073598,81.000000,81.000000,81.000000,0.286701,0.473389,0.001249,0.004570,0.008794,0.013005,0.017034,0.023781,0.033506,0.048562,0.089410,1.018124,1.036018,0.862138,0.887016,0.866971,0.850244,0.839660,0.868861,0.889332,0.948479,0.962432,0.129405,0.108542,0.081744,0.117054,0.143817,0.129790,0.122510,0.123936,0.107891,0.120909,0.169258,0.258202,0.210076,0.281229,0.587233,0.850085,0.671309,0.605305,0.839120,0.211430,0.387091,1.933716,2.168767,6.016468,0.759237,-0.451008,-0.243248,0.822803,0.672387,0.869606,0.790072,4.939880,4.926842,1.736657,1.769232,3.469999,2.985862,0.944050,0.894760,3
1153.000000,429.000000,342.000000,1.011276,0.485063,1.000000,0.800694,0.876652,41.017118,35.868607,79.805566,128.560000,0.964047,1.000000,1.000000,17.418560,309.017102,0.197070,0.481459,0.172894,0.561172,0.117693,0.268011,0.266789,0.073993,0.073993,0.023315,0.098125,0.338706,740.000000,104.000000,59.940984,53.784949,128.000000,6.000000,5.119336,64.051172,117.000000,104.000000,0.050604,1.305905,0.721445,1.040602,0.490145,3.204276,2.176088,-0.242660,0.766549,0.588674,7.859632,2.424918,8.070326,2.342807,4867.000000,461.000000,354.000000,1.537820,0.547127,0.000000,0.459064,0.158648,105.701326,88.477274,-42.645870,620.896000,0.655753,44.000000,81.989990,101.347256,558.684017,661.137755,0.098901,0.126007,2.437234,1.058906,0.214652,0.311600,0.313797,0.311600,0.116298,0.143755,0.114790,0.135841,0.112332,0.131868,0.042247,0.109646,0.040537,0.106471,0.031447,0.027024,0.028871,0.018633,0.126007,0.139011,435.223546,345.287035,0.730952,1.024481,0.042510,0.131144,0.081674,0.094639,0.050504,0.054736,0.052950,0.031152,0.031152,0.014343,0.017855,0.068149,104.000000,104.000000,104.000000,0.290910,0.472961,0.001549,0.003551,0.006649,0.010494,0.016644,0.023699,0.033197,0.045552,0.094795,1.012050,1.039233,0.837471,0.823086,0.829725,0.851228,0.861762,0.922730,0.933936,0.897583,0.951268,0.128518,0.136594,0.031781,0.033359,0.050316,0.051748,0.067103,0.116507,0.120181,0.113057,0.110225,0.226892,0.181630,0.281089,0.585901,0.823669,0.620778,0.600016,0.833337,0.217188,0.396176,1.913428,2.143033,14.063610,0.582104,-0.463676,-0.249642,0.828470,0.676947,0.876437,0.796766,5.360420,5.361345,1.710288,1.746119,2.906332,2.502950,0.800127,0.767648,3
586.000000,361.000000,381.000000,1.002059,0.317595,1.000000,0.775132,0.907589,28.087311,26.633134,-28.999240,90.076000,0.953621,1.000000,1.000000,12.293285,119.891090,0.164957,0.343827,0.175092,0.332601,0.115974,0.204592,0.212454,0.073993,0.073993,0.025278,0.058115,0.251038,740.000000,121.000000,162.487099,31.281440,113.000000,8.000000,6.999573,42.124054,140.000000,121.000000,0.047435,1.924752,0.659353,1.269913,0.880714,3.315136,3.969686,-0.207833,0.736882,0.578288,9.758416,2.464764,9.137677,2.434765,2989.000000,381.000000,363.000000,1.948149,0.877604,0.000000,0.396104,0.179044,109.645483,52.562479,-47.855032,458.024000,0.648162,32.000000,54.061051,79.949453,324.216125,436.809050,0.088889,0.129182,2.455730,0.799030,0.245177,0.243223,0.269353,0.286935,0.106002,0.156764,0.108470,0.146139,0.103297,0.141026,0.056166,0.116239,0.056166,0.105983,0.034743,0.024375,0.028753,0.022761,0.121123,0.157998,365.513884,377.234861,0.986378,1.511577,0.047016,0.148490,0.077015,0.090324,0.052726,0.056667,0.056666,0.032898,0.032898,0.012602,0.015211,0.068099,121.000000,121.000000,121.000000,0.287399,0.401025,0.002028,0.005075,0.009539,0.014807,0.020657,0.032835,0.051035,0.070207,0.105393,1.031256,0.959699,0.865794,0.892318,0.890960,0.867818,0.894851,0.943693,1.037721,1.065218,1.113139,0.160972,0.154049,0.051087,0.041790,0.059863,0.071606,0.067893,0.098401,0.184243,0.182621,0.204421,0.177170,0.144748,0.347046,0.778466,0.851203,0.652537,0.670242,0.938304,0.248895,0.495287,2.200743,2.445006,30.718470,1.967487,-0.433304,-0.233477,0.839621,0.690091,0.846730,0.757710,4.950422,4.945004,1.941831,1.929408,4.314349,3.699532,1.177313,1.143467,3
500.000000,82.000000,225.000000,1.016732,0.547834,1.000000,0.769231,0.906635,27.629858,23.114779,46.681660,83.248000,0.954198,1.000000,1.000000,10.898413,91.219294,0.146276,0.198621,0.146276,0.291819,0.111208,0.182439,0.186325,0.080586,0.080586,0.016211,0.048405,0.222955,740.000000,65.000000,126.831557,33.403331,76.000000,7.000000,8.285714,40.161990,62.000000,65.000000,0.038173,2.495261,0.573045,1.310059,0.875974,3.450824,6.354351,-0.170247,0.688734,0.483008,9.471564,2.446120,9.192319,2.928107,899.000000,100.000000,228.000000,1.847271,0.594566,0.000000,0.400624,0.169922,50.657246,40.730815,81.271039,257.846000,0.594380,0.000000,11.963859,37.030282,37.201711,113.435412,0.039316,0.118437,0.205445,0.256150,0.052991,0.186325,0.056166,0.186325,0.041541,0.128577,0.041381,0.126180,0.041270,0.125031,0.034432,0.104762,0.032723,0.099390,0.003058,0.013588,0.003039,0.011301,0.043223,0.132418,90.017798,223.114572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.000000,65.000000,65.000000,0.255434,0.372611,0.001136,0.008658,0.007509,0.017658,0.026946,0.033602,0.047971,0.077944,0.150531,0.985557,1.005939,1.020913,0.972966,0.964430,0.992145,1.009357,1.006947,1.026815,0.986919,1.009903,0.025701,0.039291,0.000000,0.034136,0.039570,0.023137,0.022383,0.023682,0.045295,0.034706,0.010646,0.073571,0.070767,1.816953,2.362963,0.223518,-0.012188,1.231797,1.335761,0.774748,0.975802,2.921320,2.936006,3.072270,5.528381,-0.031454,-0.017682,0.298674,0.226179,0.567557,0.525599,6.875921,6.825185,1.917812,1.826440,2.862983,2.304255,1.167295,1.159625,4
349.000000,70.000000,255.000000,1.048057,0.676287,1.000000,0.765351,0.875811,24.617684,18.134318,-18.731020,70.764000,0.945799,1.000000,1.000000,10.116972,80.106229,0.165079,0.092100,0.185836,0.411477,0.123378,0.229531,0.233578,0.078877,0.078877,0.024786,0.079605,0.292796,740.000000,76.000000,114.145605,28.385517,75.000000,6.000000,10.565338,30.038977,87.000000,76.000000,0.033848,2.780822,0.568014,1.367354,0.996951,3.567384,4.893175,-0.170578,0.697168,0.472231,9.047945,2.512169,10.093592,3.222181,1227.000000,64.000000,240.000000,2.115701,0.831967,0.000000,0.407641,0.164280,71.030939,39.409777,76.432768,306.362000,0.584008,1.000000,16.136997,48.293042,55.077169,161.519174,0.039560,0.116728,2.085667,1.187077,0.094750,0.234432,0.094750,0.234432,0.045714,0.136807,0.044888,0.131637,0.042002,0.126129,0.032967,0.104762,0.032234,0.100611,0.010598,0.023712,0.009499,0.020654,0.045665,0.140171,67.577017,245.100244,0.337241,0.337241,0.039805,0.003803,0.049328,0.049328,0.042155,0.042155,0.042735,0.037607,0.037607,0.003488,0.003488,0.044444,76.000000,76.000000,76.000000,0.290657,0.443392,0.000789,0.006318,0.007254,0.013182,0.018533,0.026017,0.043017,0.065731,0.085111,1.007446,1.048250,0.968365,0.969045,0.890025,0.898548,0.947510,0.938923,0.910023,0.927031,0.916062,0.136643,0.174705,0.000000,0.047555,0.080145,0.052895,0.074276,0.042120,0.036209,0.024978,0.044112,0.168733,0.169658,0.554667,0.810493,0.826656,0.764523,0.785957,0.943653,0.299754,0.470007,2.186098,2.216840,30.956116,2.093149,-0.318016,-0.248618,0.755481,0.699999,0.752533,0.730489,4.213333,4.159529,1.798237,1.765025,5.636267,5.063416,1.695561,1.863548,4
410.000000,107.000000,281.000000,1.008262,0.435851,1.000000,0.776515,0.901658,24.155435,21.740348,22.326215,75.592000,0.947977,1.000000,1.000000,12.430281,99.056902,0.188645,0.133048,0.188278,0.397802,0.141253,0.241602,0.250549,0.100366,0.100366,0.022962,0.069776,0.298291,740.000000,85.000000,77.393593,28.159714,90.000000,5.000000,9.344978,31.556423,78.000000,85.000000,0.037148,2.703488,0.553264,1.354726,0.961702,3.485830,2.457231,-0.172247,0.696229,0.476847,9.401163,2.472730,9.368138,3.136290,1075.000000,96.000000,263.000000,2.114994,0.886606,0.000000,0.377193,0.162768,69.002664,31.915488,89.969359,288.088000,0.600726,0.000000,15.403663,46.117706,48.873750,143.909650,0.042002,0.120879,0.731666,0.180760,0.073993,0.202686,0.073993,0.202686,0.047251,0.141465,0.045464,0.133869,0.044689,0.128938,0.035653,0.102320,0.033700,0.102320,0.006231,0.020211,0.005181,0.017339,0.047863,0.143590,98.730233,271.830698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.000000,85.000000,85.000000,0.246700,0.420155,0.001819,0.007710,0.015374,0.020806,0.027316,0.036580,0.053268,0.073215,0.097058,0.985882,1.043111,0.977575,0.920878,0.918193,0.894642,0.917652,0.959103,0.954389,0.971674,0.993689,0.056273,0.092271,0.087912,0.042908,0.042907,0.032888,0.027674,0.046187,0.036833,0.077967,0.081618,0.120805,0.124968,0.753074,0.873257,0.645295,0.540584,0.913809,0.951867,0.396263,0.447207,2.497879,2.449375,19.976385,5.159639,-0.185793,-0.149095,0.632945,0.572713,0.716906,0.694927,5.605533,5.443599,1.927384,1.844617,3.486814,2.905881,1.085141,0.974380,4
650.000000,114.000000,411.000000,1.035662,0.631389,1.000000,0.747126,0.849176,32.742003,25.390307,46.073193,98.076000,0.950988,1.000000,1.000000,14.781930,167.810749,0.192918,0.192690,0.194383,0.449817,0.129666,0.258170,0.260562,0.088401,0.088401,0.027434,0.086765,0.328083,740.000000,135.000000,176.607824,26.314187,143.000000,6.000000,8.251587,37.425630,125.000000,135.000000,0.035388,2.092362,0.668081,1.271975,0.824238,3.504098,3.067036,-0.199244,0.734671,0.531815,9.193606,2.536220,10.514915,3.135486,1083.000000,109.000000,390.000000,2.321223,0.733566,0.000000,0.360040,0.141536,66.117606,44.934732,69.742891,310.088000,0.554958,1.000000,21.468621,55.569233,63.090355,166.816123,0.048596,0.135287,1.397682,0.684114,0.181197,0.251770,0.183150,0.251770,0.060990,0.157867,0.058255,0.154032,0.052259,0.148230,0.042247,0.116972,0.039805,0.113553,0.023846,0.026834,0.019558,0.025126,0.059341,0.167521,114.622345,405.743306,1.794872,5.065934,0.059035,0.194613,0.093040,0.137241,0.059829,0.085863,0.089499,0.036142,0.036142,0.016281,0.031528,0.116300,135.000000,135.000000,135.000000,0.253434,0.503880,0.000790,0.005740,0.006317,0.012336,0.021165,0.025477,0.037212,0.053063,0.080587,1.039657,0.985022,0.855149,0.888086,0.977313,0.954258,0.955056,0.951419,0.982951,1.026194,1.014832,0.330133,0.161788,0.000000,0.074855,0.077534,0.118661,0.125041,0.150026,0.203061,0.253236,0.304635,0.456372,0.433994,0.219858,0.871411,0.905170,0.591920,0.518725,0.793100,0.182410,0.723556,1.374662,1.482803,5.066743,0.595645,-0.494035,-0.313127,0.772238,0.655983,0.905876,0.848909,2.985816,2.928839,1.241315,1.257527,4.370619,3.304549,1.094911,0.860189,4
641.000000,158.000000,430.000000,1.006179,0.424636,1.000000,0.789409,0.933252,30.067051,27.221624,-54.975046,92.904000,0.961740,1.000000,1.000000,18.056167,158.616854,0.203175,0.272689,0.218559,0.418803,0.164147,0.247452,0.242369,0.111600,0.111600,0.021869,0.062179,0.291575,740.000000,147.000000,46.515525,35.034196,144.000000,7.000000,8.117062,36.519297,154.000000,147.000000,0.045609,1.848375,0.623283,1.235310,0.782338,3.346846,4.216728,-0.178920,0.698179,0.563236,8.595668,2.397917,7.941209,2.558107,1917.000000,137.000000,439.000000,1.781081,0.811274,0.000000,0.450423,0.189394,80.406773,47.011148,-66.377905,356.642000,0.653486,1.000000,21.046887,56.768012,94.545545,261.474247,0.044444,0.128205,0.932753,0.482333,0.127473,0.195604,0.170208,0.195604,0.051459,0.138797,0.049320,0.136398,0.046886,0.135287,0.037851,0.103541,0.035165,0.103541,0.012872,0.017790,0.012903,0.012709,0.049573,0.142857,148.728743,429.698487,1.742613,4.926252,0.049390,0.015602,0.076190,0.127473,0.049789,0.067483,0.065690,0.031990,0.031990,0.010223,0.022525,0.082784,147.000000,147.000000,147.000000,0.283650,0.409111,0.001470,0.003709,0.008955,0.012979,0.020707,0.029866,0.040652,0.056508,0.132394,0.957318,1.086240,0.939114,0.888775,0.903499,0.921509,0.923147,0.954216,0.950365,0.958642,0.933083,0.113242,0.147401,0.081490,0.064608,0.048111,0.038552,0.022581,0.014033,0.023430,0.048508,0.019535,0.701006,0.709444,0.129373,0.289956,0.899016,0.766065,0.376109,0.480589,0.115121,0.259777,0.794779,0.779788,9.485355,1.015983,-0.422226,-0.328321,0.591204,0.515667,0.941310,0.924228,2.445863,2.411244,0.709387,0.668015,2.422527,2.180215,0.655560,0.644413,4
892.000000,97.000000,253.000000,1.003219,0.341621,1.000000,0.796429,0.907375,34.795828,32.702437,79.854316,111.146000,0.964324,1.000000,1.000000,18.605617,306.705503,0.244200,0.175252,0.238828,0.655922,0.143120,0.343840,0.347253,0.091087,0.091087,0.032704,0.132175,0.441026,739.000000,87.000000,42.759846,30.008279,99.000000,8.000000,6.362979,48.511143,94.000000,87.000000,0.038218,1.621347,0.737494,1.162377,0.644088,3.423206,2.177860,-0.228812,0.767182,0.568996,8.762389,2.551479,10.722448,3.039519,1985.000000,70.000000,241.000000,2.075826,0.853159,0.000000,0.360385,0.136046,90.706639,47.317189,21.014787,428.196000,0.573617,1.000000,21.198780,65.193409,83.799270,265.289386,0.038339,0.122344,0.374674,0.564886,0.116484,0.189499,0.116484,0.189499,0.045786,0.140806,0.042216,0.133647,0.041026,0.129426,0.033944,0.105983,0.028327,0.103053,0.008695,0.016939,0.006350,0.015553,0.043956,0.143101,89.589421,243.242821,0.562882,0.562882,0.029304,0.051176,0.081074,0.081074,0.046907,0.046907,0.042002,0.025153,0.025153,0.018637,0.018637,0.066422,87.000000,87.000000,87.000000,0.159489,0.512705,0.002256,0.007947,0.012455,0.022141,0.027876,0.040206,0.051909,0.069330,0.093686,1.021246,1.045961,0.895442,0.927903,0.915666,0.896953,0.922244,0.928010,0.919995,0.929860,0.939223,0.087622,0.133259,0.073590,0.025753,0.039857,0.038596,0.029140,0.026181,0.039527,0.031850,0.023379,0.230253,0.220030,0.402045,0.548564,0.556096,0.335377,0.688747,0.764662,0.247255,0.310931,1.675814,1.716759,4.197046,0.768495,-0.227733,-0.100241,0.593449,0.412737,0.804144,0.761720,3.462325,3.376909,1.399408,1.351955,1.408968,1.098624,0.460239,0.447465,4
691.000000,103.000000,345.000000,1.034556,0.613095,1.000000,0.744612,0.862840,33.500401,26.465636,56.459815,100.318000,0.955079,1.000000,1.000000,16.250794,156.635902,0.181624,0.315199,0.187302,0.343590,0.137719,0.226680,0.236630,0.102076,0.102076,0.021012,0.057187,0.271917,739.000000,119.000000,111.510114,39.101942,108.000000,6.000000,7.321682,41.948366,129.000000,119.000000,0.038242,3.008389,0.495425,1.413384,1.101580,3.527018,8.432838,-0.129090,0.622050,0.465665,10.015101,2.421143,8.900779,3.073420,1786.000000,110.000000,320.000000,2.216481,0.902662,0.000000,0.404438,0.147073,92.108647,39.639010,-80.679628,390.642000,0.597624,1.000000,19.532601,57.347255,79.332847,236.513318,0.039805,0.124054,1.751821,0.144236,0.124786,0.186569,0.139194,0.191941,0.045425,0.133366,0.044419,0.132426,0.042735,0.129915,0.031990,0.108425,0.030769,0.105495,0.010822,0.011475,0.008993,0.012196,0.046154,0.138462,110.758679,333.945689,0.811966,1.674969,0.034737,0.196607,0.062027,0.095482,0.036908,0.047856,0.041880,0.025153,0.025153,0.008273,0.018245,0.060012,119.000000,119.000000,119.000000,0.184084,0.479937,0.002758,0.008290,0.011842,0.022289,0.031127,0.039764,0.053690,0.068105,0.098117,0.939354,1.055624,0.985173,0.987005,0.961333,0.995206,0.992713,0.986364,0.978464,0.957754,0.927177,0.063328,0.106296,0.036637,0.061498,0.058299,0.070291,0.119646,0.110250,0.094256,0.072912,0.046827,0.334806,0.318186,0.263444,0.355430,0.761536,0.613417,0.584123,0.651517,0.197809,0.256503,1.437807,1.459414,5.758898,0.982885,-0.316701,-0.222002,0.647091,0.555477,0.872628,0.846401,2.912387,2.864598,1.260427,1.244638,1.942173,1.461215,0.533483,0.400555,4
673.000000,146.000000,282.000000,1.019453,0.554755,1.000000,0.800238,0.894260,32.153890,26.752487,-44.249759,97.248000,0.960742,1.000000,1.000000,13.800245,158.431506,0.185653,0.267980,0.189255,0.416850,0.123216,0.235411,0.241758,0.082540,0.082540,0.024256,0.071018,0.291514,739.000000,97.000000,39.418473,37.151481,113.000000,7.000000,7.543103,42.364070,111.000000,97.000000,0.047531,2.122867,0.581695,1.301986,1.074515,3.334985,3.424188,-0.187159,0.707297,0.588675,8.870307,2.413015,8.000245,2.401906,2727.000000,163.000000,258.000000,1.951668,0.836261,0.000000,0.338505,0.120956,101.935917,55.894760,-61.681354,532.272000,0.591540,0.000000,23.605373,78.678879,107.738221,354.645676,0.037118,0.118926,0.509350,0.820845,0.079121,0.217338,0.079121,0.217338,0.040282,0.134264,0.039508,0.130050,0.039072,0.126984,0.031013,0.103297,0.030525,0.096215,0.004257,0.016884,0.003705,0.015817,0.041514,0.136813,155.602494,261.089109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.000000,97.000000,97.000000,0.221545,0.442775,0.002432,0.005676,0.011721,0.015932,0.022707,0.033666,0.051386,0.077785,0.114375,1.008602,1.017227,0.947464,0.967332,0.968550,0.965478,0.952640,0.956322,0.966415,0.977515,0.983916,0.043839,0.051604,0.042598,0.057006,0.036521,0.030262,0.027528,0.019887,0.021459,0.023932,0.038364,0.229152,0.229496,0.549274,0.602685,0.370860,0.275563,0.792802,0.837320,0.302600,0.337471,1.857633,1.873213,8.692160,1.921636,-0.076884,-0.050540,0.372045,0.304371,0.756930,0.751275,3.967413,3.939597,1.431537,1.404772,1.196818,1.060781,0.437155,0.412455,4
1613.000000,231.000000,103.000000,1.145765,0.721641,1.000000,0.659984,0.703536,56.372524,39.024861,62.738634,169.738000,0.907710,1.000000,1.000000,24.956533,403.626142,0.196215,0.482873,0.174847,0.425885,0.122939,0.250233,0.263370,0.064225,0.064225,0.024031,0.073336,0.308120,739.000000,36.000000,45.162785,53.836173,25.000000,8.000000,4.388213,54.001627,15.000000,36.000000,0.056855,1.423473,0.681611,1.144419,0.658898,3.192925,3.570903,-0.206713,0.723495,0.617320,9.721345,2.365127,7.503683,2.304435,5266.000000,182.000000,83.000000,1.595602,0.643728,0.000000,0.412534,0.171841,115.979986,88.754221,51.245392,620.558000,0.663851,2.000000,32.965080,107.461298,225.327968,699.677676,0.038828,0.120879,0.764253,0.551737,0.190232,0.226374,0.222466,0.230281,0.045532,0.148427,0.042789,0.132867,0.041270,0.127717,0.031990,0.105250,0.030037,0.103297,0.013148,0.024693,0.009851,0.018820,0.044200,0.138217,207.540258,96.325484,1.085592,3.209890,0.035226,0.231381,0.054945,0.123687,0.038559,0.053334,0.045604,0.028083,0.028083,0.007845,0.023474,0.066422,36.000000,36.000000,36.000000,0.233045,0.441641,0.001695,0.005429,0.010161,0.016664,0.023507,0.032160,0.050623,0.074708,0.110368,1.023533,1.005047,0.991759,0.952888,0.938760,0.964304,0.974693,0.962255,0.969390,0.966609,1.000336,0.115473,0.090462,0.062780,0.043193,0.027449,0.029663,0.025526,0.025643,0.048225,0.089120,0.113497,0.914532,0.909803,0.030721,0.091796,0.888620,0.638851,0.120017,0.189331,0.030045,0.089228,0.265528,0.277363,15.008086,0.674221,-0.555266,-0.263226,0.438323,0.311345,0.987475,0.978287,2.110280,2.091796,0.248554,0.248182,0.506153,0.317416,0.123331,0.051339,4
1017.000000,212.000000,170.000000,1.021417,0.567617,1.000000,0.790210,0.861434,39.710371,32.693261,-19.842176,121.802000,0.964896,1.000000,1.000000,20.299390,306.472291,0.224176,0.889504,0.230525,0.668376,0.143967,0.301349,0.303175,0.093285,0.093285,0.030182,0.104180,0.374298,739.000000,59.000000,40.975986,29.438014,67.000000,6.000000,6.711409,58.090265,80.000000,59.000000,0.063010,1.147059,0.702603,1.057176,0.567271,3.029948,1.797915,-0.246695,0.759378,0.657536,7.205882,2.323037,6.546937,1.982064,1686.000000,172.000000,197.000000,3.005090,0.942379,0.000000,0.254069,0.114736,107.563223,35.985040,-43.535979,429.718000,0.514573,0.000000,20.425886,70.334557,73.207084,244.724063,0.040293,0.129670,0.038220,0.419369,0.062515,0.206593,0.066911,0.222711,0.043832,0.150933,0.043421,0.145151,0.042735,0.141148,0.030769,0.113797,0.030769,0.108669,0.004695,0.019606,0.004754,0.019943,0.045665,0.158242,187.987544,182.832147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.000000,59.000000,59.000000,0.150235,0.458041,0.002712,0.007719,0.013753,0.024411,0.037100,0.046013,0.065254,0.085705,0.109056,0.970486,0.995177,0.914473,1.001084,1.008175,1.055306,1.097384,1.077478,1.037906,1.003466,0.967725,0.073762,0.072503,0.056715,0.042910,0.064219,0.110678,0.118911,0.112995,0.104611,0.059912,0.058886,0.110940,0.104210,0.862003,1.279610,0.637908,0.464135,0.958602,1.107184,0.434229,0.620519,2.611671,2.720422,12.771311,2.935643,-0.170695,-0.085649,0.621347,0.465980,0.693774,0.639768,6.637356,6.636432,1.974665,1.929911,3.898656,3.492256,1.182901,1.151126,4
